Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
430.600499 20.76 38.84 19.16 35.88 20.56 37.42 18.57 34.31 1.14 2.12 -0.01 1.09 1.32 2.39 0.17 1.28 
433.789235 20.81 38.96 19.21 35.98 20.62 37.54 18.63 34.42 1.14 2.12 -0.01 1.09 1.32 2.39 0.18 1.29 
690.442399 14.45 26.37 13.98 25.38 14.42 25.55 13.47 24.11 1.13 2.21 0.15 1.48 1.17 2.24 0.29 1.51 
418.469376 25.46 48.16 19.51 39.67 25.56 47.08 19.26 38.53 1.31 2.62 0.26 1.01 1.51 2.84 0.43 1.24 
1094.411108 26.93 49.90 29.99 47.63 26.09 48.36 25.09 45.81 1.21 2.42 0.29 1.79 1.48 2.71 0.67 1.91 
374.452226 34.37 65.18 23.42 52.41 33.48 63.79 23.48 52.04 1.92 3.38 0.22 0.74 2.18 3.83 0.43 1.00 
377.855179 34.37 65.18 23.42 52.41 33.92 64.95 24.24 52.73 1.92 3.38 0.22 0.74 2.11 4.00 0.43 0.93 
375.309776 34.37 65.18 23.42 52.41 33.84 63.72 23.52 52.39 1.92 3.38 0.22 0.74 2.20 3.97 0.40 0.96 
373.783841 34.37 65.18 23.42 52.41 33.37 63.54 23.43 51.82 1.92 3.38 0.22 0.74 2.17 3.89 0.44 0.99 
378.730305 34.37 63.15 23.42 53.23 33.37 63.46 23.43 52.65 1.92 3.75 0.22 0.74 2.17 3.82 0.44 0.98 
372.045402 34.37 64.83 23.42 52.08 33.37 63.85 23.43 51.48 1.92 3.40 0.22 0.74 2.17 3.94 0.44 0.98 
373.796064 34.37 64.92 23.42 52.24 33.37 63.03 23.43 51.64 1.92 3.39 0.22 0.74 2.17 3.81 0.44 0.98 
181.620232 31.15 55.01 14.34 36.92 28.86 54.56 14.40 36.12 2.22 3.42 0.14 0.39 2.37 4.20 0.33 0.53 
4636893277664.235352 37.28 62.92 16.53 43.45 32.95 61.83 16.07 -17377483.44 1.28 4.03 -0.11 0.28 2.38 4.35 0.06 1289535.19 
181.859900 31.07 54.88 14.27 36.80 28.79 54.42 14.33 36.02 2.22 3.42 0.14 0.39 2.38 4.19 0.33 0.54 
385.122890 24.56 37.06 4.49 18.42 20.34 37.33 4.96 18.34 1.78 4.40 0.51 1.00 2.82 5.05 0.58 1.00 
243.665427 34.27 56.46 14.48 37.67 29.89 56.03 14.54 36.85 1.62 3.61 0.26 0.60 2.53 4.54 0.44 0.68 
147.142942 36.56 61.16 16.10 42.14 31.71 59.94 15.69 40.35 1.20 3.78 -0.20 0.15 2.22 4.13 -0.02 0.19 
54.398052 24.08 39.97 2.90 16.84 21.27 39.94 2.90 15.64 1.62 3.76 -0.09 0.00 2.52 4.22 0.09 0.15 
48.363769 22.30 35.22 0.89 12.18 19.08 37.41 1.02 11.13 1.63 3.91 -0.11 -0.05 2.60 4.59 0.07 0.07 
46.647555 22.17 35.06 0.84 12.09 18.55 35.22 0.49 10.25 1.63 3.83 -0.11 -0.07 2.57 4.56 0.09 0.07 
36.251592 15.30 23.41 -3.91 1.43 12.58 24.54 -4.34 -0.32 1.34 2.51 -0.22 -0.26 1.91 3.03 -0.03 -0.09 
35.928567 15.32 23.46 -3.89 1.46 12.44 22.07 -4.38 -0.72 1.33 2.50 -0.22 -0.26 1.90 3.43 -0.03 -0.10 
45.774944 13.24 19.36 -5.96 -2.99 10.24 14.12 -6.37 -5.03 1.36 2.53 -0.24 -0.31 1.89 2.13 -0.06 -0.13 
35.713227 15.43 23.09 -3.77 1.36 12.50 18.31 -4.26 -0.83 1.33 2.46 -0.22 -0.26 1.89 2.16 -0.03 -0.09 
46.473457 13.26 18.83 -5.92 -3.11 10.12 17.48 -6.38 -5.36 1.35 2.44 -0.24 -0.31 1.89 3.36 -0.06 -0.14 
41.013864 16.66 24.33 -1.96 4.04 12.79 24.18 -2.41 2.03 1.10 2.28 -0.28 -0.34 1.75 3.20 -0.10 -0.17 
85.015044 4.23 0.87 -15.38 -19.57 4.00 -1.47 -15.73 -21.81 1.63 2.08 -0.09 -0.23 2.20 2.50 0.08 0.05 
35.695774 15.54 23.31 -3.65 1.58 12.61 18.37 -4.14 -0.61 1.32 2.45 -0.22 -0.27 1.89 2.20 -0.04 -0.10 
53026849597721.007812 23.97 38.88 4.86 18.88 20.27 -40070704.32 3.68 -52234140.12 0.93 2.95 -0.51 -0.04 1.66 2394963.76 -0.37 2729516.98 
162.442087 9.71 10.80 -9.22 -9.88 7.02 7.28 -9.26 -11.11 1.63 3.33 0.22 0.57 2.27 3.03 0.32 0.60 
43.420321 20.21 32.10 1.24 11.51 16.71 27.02 0.39 8.69 1.05 2.57 -0.40 -0.33 1.68 1.80 -0.23 -0.24 
38.217252 14.91 22.12 -4.40 0.06 11.99 16.72 -4.85 -2.08 1.36 2.55 -0.22 -0.27 1.92 2.14 -0.03 -0.10 
46.205543 11.92 20.04 -7.69 -5.15 10.51 12.85 -8.22 -7.38 1.48 2.34 -0.24 -0.26 1.96 2.20 -0.05 -0.12 
35.834192 15.41 23.25 -3.72 1.39 12.29 18.08 -4.44 -1.13 1.31 2.50 -0.22 -0.26 1.89 2.13 -0.03 -0.10 
