Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
60.361939 -9.78 -19.51 -4.96 -16.99 -8.96 -17.71 -7.89 -15.53 0.07 0.37 -0.68 -0.14 0.31 0.42 -0.10 0.40 
59.948084 -9.72 -19.34 -4.90 -16.97 -8.89 -17.58 -7.83 -15.58 0.08 0.37 -0.68 -0.14 0.31 0.42 -0.10 0.40 
147.994602 -15.90 -31.26 -10.29 -27.43 -14.96 -29.30 -13.18 -27.19 -0.03 0.16 -0.85 -0.39 0.18 0.16 -0.26 0.12 
25.560518 -4.23 -7.17 -3.86 -8.97 -3.27 -6.48 -3.84 -7.26 0.25 0.43 -0.10 -0.02 0.44 0.81 -0.09 0.07 
269.409162 -4.20 -8.50 1.10 -6.74 -3.53 -6.74 -3.15 -7.29 0.31 0.80 -0.04 0.88 0.53 0.96 0.18 0.87 
20.109548 8.28 15.68 0.21 4.81 8.95 17.20 1.67 7.12 1.11 1.94 -0.01 0.14 1.18 2.18 0.03 0.25 
19.899132 8.28 15.68 0.21 4.81 8.83 15.62 2.13 6.87 1.11 1.94 -0.01 0.14 1.14 2.29 0.05 0.33 
20.214356 8.28 15.68 0.21 4.81 10.11 19.28 2.61 9.53 1.11 1.94 -0.01 0.14 1.19 2.18 0.01 0.26 
19.923734 8.28 15.68 0.21 4.81 9.03 15.85 2.11 7.06 1.11 1.94 -0.01 0.14 1.14 2.28 0.05 0.27 
19.426929 8.28 16.81 0.21 5.72 8.83 16.74 2.13 7.80 1.11 2.02 -0.01 0.13 1.14 2.38 0.05 0.31 
19.157674 8.28 16.44 0.21 5.39 8.83 17.21 2.13 7.47 1.11 1.93 -0.01 0.13 1.14 2.33 0.05 0.31 
18.689608 8.28 16.55 0.21 5.54 8.83 16.13 2.13 7.62 1.11 1.93 -0.01 0.13 1.14 2.32 0.05 0.31 
87.743245 5.84 7.30 -9.22 -10.34 3.98 11.96 -6.58 -7.22 1.68 2.61 0.16 0.34 1.41 2.97 0.22 0.46 
18.878617 8.29 16.62 0.23 5.61 8.84 16.18 2.13 7.69 1.11 1.93 -0.01 0.13 1.15 2.28 0.05 0.32 
26.650630 2.08 3.94 -7.65 -8.59 1.92 2.16 -5.59 -6.01 1.04 1.79 -0.08 -0.00 1.02 2.01 -0.01 0.18 
8.186464 5.76 12.35 -0.97 2.58 6.46 11.59 0.97 4.44 0.99 1.75 -0.19 -0.12 1.01 1.90 -0.11 0.08 
364.384392 5.09 11.20 7.05 11.47 6.06 11.19 7.50 12.51 0.79 1.74 -0.55 1.08 1.01 1.86 0.52 1.18 
19.037115 9.37 18.65 0.03 6.20 10.03 18.84 2.26 8.69 1.47 2.64 -0.11 0.01 1.30 2.40 -0.01 0.24 
48.394774 1.97 1.00 -11.18 -15.15 1.06 2.69 -8.56 -12.17 1.32 1.93 -0.01 0.05 1.14 2.10 0.04 0.18 
14.217424 3.03 7.91 2.21 5.84 4.09 7.81 3.71 6.80 0.74 1.35 -0.51 -0.25 0.78 1.62 -0.25 0.05 
