Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
168.002181 24.55 46.37 17.68 35.87 24.98 45.40 18.39 36.03 0.85 2.12 -0.03 0.52 1.19 2.46 0.16 0.72 
169.969657 24.61 46.45 17.73 35.94 25.02 45.48 18.45 36.11 0.85 2.13 -0.03 0.52 1.19 2.47 0.16 0.72 
355.034307 17.49 33.08 12.13 24.66 18.32 33.26 13.14 25.25 1.21 2.45 0.28 1.00 1.37 2.55 0.44 1.24 
339.386431 28.53 49.98 17.60 36.85 27.90 49.21 18.43 37.31 1.21 2.96 0.27 0.87 1.65 3.15 0.44 1.04 
534.601973 26.33 51.11 28.23 47.07 25.94 50.27 24.45 46.44 0.71 1.87 0.06 1.15 1.08 2.07 0.40 1.26 
187.461688 33.85 63.09 21.75 49.20 33.05 63.19 22.80 49.80 1.56 2.93 -0.09 0.20 1.76 3.82 0.10 0.38 
167.497771 24.55 46.37 17.68 35.87 24.84 44.63 18.57 35.74 0.85 2.12 -0.03 0.52 1.13 2.41 0.15 0.69 
173.306785 24.55 46.37 17.68 35.87 26.51 47.45 19.65 38.01 0.85 2.12 -0.03 0.52 1.12 2.49 0.12 0.73 
168.037157 24.55 46.37 17.68 35.87 24.99 45.11 18.53 36.04 0.85 2.12 -0.03 0.52 1.14 2.42 0.16 0.73 
167.955288 24.55 47.37 17.68 36.90 24.84 45.95 18.57 36.79 0.85 2.16 -0.03 0.51 1.13 2.49 0.15 0.69 
162.916639 24.55 46.24 17.68 35.62 24.84 44.58 18.57 35.52 0.85 2.11 -0.03 0.50 1.13 2.40 0.15 0.68 
164.958589 24.55 46.30 17.68 35.72 24.84 44.63 18.57 35.61 0.85 2.11 -0.03 0.51 1.13 2.41 0.15 0.68 
41.544887 23.03 39.73 10.82 25.65 21.68 38.04 11.75 25.94 0.93 2.21 -0.29 -0.04 1.17 2.29 -0.13 0.18 
63338452132465.656250 26.30 47.48 16.72 35.59 25.62 -44150242.26 17.30 -56963309.76 0.84 2.34 -0.49 0.39 0.94 2555266.68 -0.36 2892327.06 
30.226536 18.87 33.75 8.60 20.51 18.45 32.36 9.58 20.89 0.80 1.77 -0.33 -0.22 1.08 1.93 -0.14 0.01 
53.408371 13.33 18.98 -1.65 2.35 11.07 18.41 -0.23 3.73 1.39 2.05 0.08 0.30 1.42 2.23 0.25 0.49 
56.370829 17.07 29.45 5.54 15.34 15.97 27.91 6.50 15.76 0.73 1.61 -0.46 -0.45 1.01 1.73 -0.27 -0.23 
15.657372 16.09 29.48 7.82 17.50 16.71 27.66 8.81 17.72 0.59 1.45 -0.31 -0.14 0.87 1.69 -0.08 0.07 
15.000482 16.03 29.83 8.93 18.89 16.43 28.12 9.78 18.98 0.57 1.38 -0.29 -0.08 0.80 1.62 -0.12 0.12 
14.970259 16.02 29.82 8.95 18.90 16.40 28.07 9.81 18.97 0.57 1.37 -0.29 -0.08 0.81 1.62 -0.08 0.13 
13.594894 15.70 29.18 9.20 18.81 15.60 26.70 9.73 18.14 0.54 1.33 -0.28 -0.05 0.78 1.58 -0.10 0.16 
13.730979 15.69 29.17 9.16 18.77 15.73 26.84 9.83 18.41 0.54 1.33 -0.28 -0.05 0.77 1.59 -0.11 0.19 
