Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
14.273836 5.38 8.39 -3.73 -3.42 5.27 8.45 -3.19 -2.56 0.96 1.64 -0.14 -0.10 1.07 1.96 -0.10 -0.06 
14.000050 5.45 8.54 -3.67 -3.27 5.35 8.60 -3.10 -2.37 0.96 1.64 -0.14 -0.10 1.07 1.97 -0.10 -0.05 
48.764153 -0.56 -1.89 -8.80 -12.92 -0.47 -2.74 -8.21 -11.60 0.81 1.51 -0.26 -0.28 0.89 1.72 -0.22 -0.17 
70.736962 9.42 13.55 -3.24 -0.91 8.56 14.35 -2.65 0.03 1.32 2.33 0.14 0.36 1.49 2.64 0.19 0.40 
69.202994 7.94 14.28 7.58 13.21 8.60 14.99 7.81 13.61 0.83 1.58 -0.27 0.42 0.90 1.63 -0.17 0.44 
52.040560 11.93 20.01 -1.17 4.44 11.90 22.81 -0.43 5.77 1.89 3.42 -0.00 0.18 1.94 3.44 0.05 0.23 
12.682964 5.45 8.54 -3.67 -3.27 6.26 10.44 -2.07 -0.36 0.96 1.64 -0.14 -0.10 1.07 1.98 -0.09 -0.04 
12.780564 5.45 8.54 -3.67 -3.27 6.37 10.61 -2.20 -0.47 0.96 1.64 -0.14 -0.10 1.07 1.97 -0.11 -0.07 
12.686988 5.45 8.54 -3.67 -3.27 6.16 10.33 -2.04 -0.40 0.96 1.64 -0.14 -0.10 1.06 1.95 -0.09 -0.03 
12.870447 5.45 7.87 -3.67 -2.37 6.26 9.86 -2.07 0.56 0.96 1.84 -0.14 -0.10 1.07 1.98 -0.09 -0.05 
12.830725 5.45 8.26 -3.67 -3.60 6.26 12.56 -2.07 -0.68 0.96 1.63 -0.14 -0.10 1.07 2.05 -0.09 -0.04 
12.618318 5.45 8.62 -3.67 -3.13 6.26 11.67 -2.07 -0.21 0.96 1.66 -0.14 -0.10 1.07 1.91 -0.09 -0.05 
76.090402 -1.50 -4.88 -10.29 -16.93 -0.43 -1.49 -8.74 -14.04 0.65 0.99 -0.38 -0.42 0.81 1.31 -0.29 -0.34 
32.506806 1.42 1.49 -7.18 -9.91 2.38 3.92 -5.55 -6.95 0.84 1.59 -0.21 -0.24 0.93 1.71 -0.18 -0.17 
12.553337 5.47 8.66 -3.65 -3.09 6.28 11.74 -2.04 -0.17 0.97 1.67 -0.14 -0.10 1.07 1.91 -0.09 -0.04 
26.547522 6.26 8.57 -4.97 -4.87 6.66 12.32 -3.35 -1.91 1.10 1.92 -0.02 0.12 1.24 2.21 0.04 0.16 
10.448890 3.57 6.51 -2.71 -2.73 5.15 9.31 -1.18 -0.00 0.76 1.45 -0.19 -0.13 0.89 1.51 -0.14 -0.07 
6.811116 8.29 15.79 3.58 8.81 10.07 18.66 5.06 11.42 0.92 1.83 -0.19 0.02 1.02 1.80 -0.12 0.12 
6.804192 8.26 15.72 3.55 8.74 10.26 19.09 5.28 11.81 0.92 1.82 -0.19 0.02 1.01 1.80 -0.12 0.14 
6.517705 8.38 15.81 5.29 10.75 10.42 18.81 6.84 13.51 0.81 1.50 -0.40 -0.15 0.89 1.63 -0.25 0.09 
6.722277 8.37 15.69 5.29 10.48 10.41 18.83 6.83 13.24 0.81 1.48 -0.40 -0.16 0.89 1.62 -0.25 0.08 
15.149586 5.03 8.45 5.43 8.06 6.73 11.54 6.92 10.89 0.69 1.33 -0.60 0.14 0.82 1.44 -0.34 0.30 
5.299395 8.39 15.59 5.29 10.76 10.42 18.56 6.84 13.48 0.81 1.49 -0.40 -0.12 0.89 1.61 -0.25 0.14 
8.816019 11.15 20.90 8.41 16.20 12.86 23.20 9.74 18.52 0.66 1.17 -0.39 -0.10 0.86 1.45 -0.23 0.13 
5.250216 8.41 15.65 5.28 10.77 10.43 18.32 6.82 12.56 0.81 1.50 -0.40 -0.12 0.90 1.69 -0.24 0.22 
21.385404 12.09 22.88 5.25 13.12 13.27 24.17 6.95 16.12 1.01 1.82 -0.37 -0.26 1.10 2.05 -0.20 -0.02 
5.290879 8.41 15.66 5.28 10.78 10.44 18.45 6.83 12.72 0.81 1.50 -0.40 -0.12 0.89 1.66 -0.24 0.31 
17.374247 11.01 20.85 5.31 12.61 12.51 22.87 6.95 15.05 0.94 1.74 -0.38 -0.24 1.05 1.94 -0.22 0.11 
8.221286 8.89 16.65 5.13 10.97 10.95 19.70 6.72 13.21 0.85 1.62 -0.39 -0.17 0.94 1.72 -0.24 0.22 
2.703918 7.83 14.42 6.26 11.24 8.75 15.88 7.49 12.19 0.69 1.24 -0.39 -0.08 0.86 1.53 -0.17 0.22 
1.972203 4.80 8.30 3.62 5.56 5.80 9.85 4.68 6.65 0.57 1.03 -0.38 -0.11 0.73 1.26 -0.13 0.14 
1.474762 3.79 5.97 4.00 4.91 4.75 7.71 4.21 6.02 0.52 0.99 -0.38 -0.06 0.67 1.23 0.01 0.14 
11.321543 2.18 2.46 4.11 2.47 2.95 3.11 2.75 4.13 0.42 0.93 -0.39 0.11 0.60 1.05 0.08 0.12 
