Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12.073811 -0.68 -3.17 -0.21 -4.58 0.41 0.37 -0.15 -2.60 0.24 0.70 -0.27 -0.12 0.52 0.46 -0.21 -0.05 
11.691548 -0.62 -3.05 -0.16 -4.48 0.49 0.56 -0.09 -2.44 0.24 0.70 -0.27 -0.11 0.52 0.47 -0.21 -0.04 
50.813028 -6.96 -14.82 -5.12 -14.31 -5.69 -10.96 -5.33 -12.15 0.09 0.47 -0.22 -0.26 0.34 0.21 -0.21 -0.28 
62.766050 4.13 5.11 0.14 -1.97 5.13 8.37 1.07 0.12 0.44 1.12 0.03 0.39 0.78 1.11 0.11 0.47 
29.435178 -0.40 -1.26 4.63 -0.85 0.51 1.23 1.10 0.96 0.30 0.51 -0.15 0.22 0.56 0.65 0.04 0.24 
8.788425 12.00 20.90 4.29 10.16 13.01 23.70 5.47 12.53 1.04 1.72 -0.22 -0.03 1.20 1.89 -0.11 0.09 
9.424200 12.00 20.90 4.29 10.16 13.87 23.61 6.52 14.57 1.04 1.72 -0.22 -0.03 1.18 1.97 -0.11 0.12 
8.651438 12.00 20.90 4.29 10.16 12.92 23.28 5.25 12.23 1.04 1.72 -0.22 -0.03 1.21 1.85 -0.12 0.05 
8.709042 12.00 20.90 4.29 10.16 12.97 23.44 5.34 12.36 1.04 1.72 -0.22 -0.03 1.20 1.87 -0.12 0.06 
9.168475 12.00 21.97 4.29 11.11 12.92 24.44 5.25 13.19 1.04 1.74 -0.22 -0.04 1.21 1.91 -0.12 0.04 
8.571959 12.00 20.68 4.29 9.84 12.92 23.01 5.25 11.91 1.04 1.76 -0.22 -0.04 1.21 1.85 -0.12 0.05 
8.586852 12.00 20.75 4.29 9.98 12.92 23.15 5.25 12.05 1.04 1.73 -0.22 -0.04 1.21 1.86 -0.12 0.05 
160.711115 12.47 22.00 4.38 10.60 12.79 23.84 5.04 12.00 0.65 0.99 -0.62 -0.80 0.95 1.34 -0.47 -0.67 
7.228606 8.55 14.21 1.32 3.94 9.63 16.80 2.40 6.14 1.01 1.75 -0.12 -0.01 1.11 1.79 -0.11 -0.01 
13.046623 8.13 11.75 -1.40 -0.38 8.73 14.88 -0.29 1.87 1.08 1.84 -0.07 0.03 1.19 1.86 -0.06 0.03 
29.222380 10.78 18.79 3.76 8.65 11.93 21.20 4.83 10.80 1.09 1.98 0.00 0.21 1.21 1.97 0.00 0.20 
7.254390 8.56 14.25 1.33 3.97 9.65 16.86 2.43 6.19 1.01 1.75 -0.12 -0.01 1.11 1.79 -0.10 -0.01 
12.725183 6.98 11.85 1.94 4.09 8.35 14.58 3.02 6.27 0.90 1.62 -0.32 -0.23 0.98 1.61 -0.29 -0.23 
14.012605 11.26 17.70 1.78 5.99 11.67 21.12 2.91 8.26 1.21 2.05 -0.08 0.04 1.28 2.12 -0.06 0.05 
