Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12.021774 9.87 18.83 3.37 9.84 9.75 17.32 3.58 10.16 1.14 2.06 -0.30 -0.17 1.15 2.11 -0.25 -0.10 
11.801088 9.93 19.00 3.43 10.01 9.84 17.48 3.68 10.38 1.15 2.06 -0.30 -0.16 1.16 2.11 -0.25 -0.09 
47.568786 3.91 7.84 -1.94 -0.61 3.97 6.60 -1.58 1.01 1.02 1.87 -0.52 -0.41 1.05 1.95 -0.42 -0.12 
65.836513 14.51 25.58 4.20 13.28 13.70 24.48 4.46 13.67 1.40 2.49 0.11 0.34 1.49 2.71 0.13 0.39 
869.537433 11.57 21.13 13.63 21.32 11.94 21.86 13.80 22.41 1.01 2.15 -0.44 1.69 1.18 2.21 -0.40 1.51 
51.768703 16.22 28.59 5.70 16.91 16.34 32.23 6.11 17.78 1.90 3.95 -0.16 0.08 2.06 3.59 -0.11 0.15 
12.239824 9.93 19.00 3.43 10.01 10.80 19.37 4.73 12.43 1.15 2.06 -0.30 -0.16 1.15 2.10 -0.25 -0.08 
11.812203 9.93 19.00 3.43 10.01 9.76 17.66 3.48 10.13 1.15 2.06 -0.30 -0.16 1.17 2.08 -0.26 -0.11 
11.792103 9.93 19.00 3.43 10.01 9.82 17.42 3.74 10.42 1.15 2.06 -0.30 -0.16 1.15 2.12 -0.24 -0.08 
13.031549 9.93 16.90 3.43 10.92 9.82 16.95 3.74 11.36 1.15 1.98 -0.30 -0.19 1.15 2.09 -0.24 -0.10 
12.163276 9.93 18.65 3.43 9.68 9.82 18.84 3.74 10.11 1.15 2.06 -0.30 -0.17 1.15 2.05 -0.24 -0.08 
11.793233 9.93 19.19 3.43 10.15 9.82 18.57 3.74 10.56 1.15 2.09 -0.30 -0.16 1.15 2.16 -0.24 -0.07 
37.912224 3.82 4.90 -8.41 -10.68 3.59 4.20 -7.98 -9.92 1.37 2.41 -0.10 -0.04 1.38 2.54 -0.06 0.02 
11.676887 7.25 13.81 5.48 11.45 7.98 13.91 5.71 11.60 0.90 1.76 -0.54 -0.21 0.98 1.74 -0.46 -0.06 
6.989329 5.56 10.10 4.97 9.45 6.10 10.39 5.09 9.44 0.77 1.49 -0.47 0.06 0.84 1.54 -0.37 0.15 
108.148489 9.93 18.57 9.55 17.76 10.33 18.74 9.50 17.65 0.91 1.77 -0.22 0.54 0.97 1.80 -0.11 0.59 
6.880338 5.54 10.06 4.95 9.42 5.83 9.90 4.82 8.92 0.77 1.49 -0.48 0.06 0.84 1.52 -0.38 0.14 
25.756767 -0.11 -1.59 1.93 0.33 -0.03 -1.35 1.68 0.32 0.52 1.11 -0.65 0.17 0.66 1.21 -0.48 0.15 
6.845735 5.55 10.09 4.95 9.42 5.85 9.93 4.82 8.93 0.77 1.49 -0.47 0.06 0.84 1.52 -0.38 0.14 
22.197251 3.07 5.83 -0.10 1.07 3.49 5.32 -0.17 0.74 0.70 1.30 -0.37 -0.30 0.77 1.35 -0.33 -0.26 
6.844455 5.55 10.09 4.95 9.42 5.84 9.83 4.83 8.91 0.77 1.49 -0.47 0.06 0.83 1.54 -0.36 0.15 
129.512843 9.77 18.16 9.72 17.76 9.88 17.84 9.39 17.10 0.89 1.76 -0.23 0.60 0.96 1.79 -0.09 0.66 
