Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
49.882631 6.03 8.45 -3.58 -4.19 7.16 10.40 -1.71 -1.51 0.84 1.63 0.03 0.31 1.23 1.82 0.19 0.44 
50.522177 6.09 8.56 -3.52 -4.09 7.21 10.54 -1.64 -1.40 0.85 1.64 0.03 0.31 1.24 1.81 0.19 0.45 
60.386722 0.19 -0.74 -8.44 -12.72 1.71 2.12 -6.40 -9.82 0.72 1.42 0.12 0.26 1.08 1.89 0.17 0.33 
171.239426 9.17 12.00 -3.66 -3.30 9.04 12.23 -1.77 -0.52 1.34 2.14 0.31 0.67 1.54 2.45 0.47 0.79 
112.825849 8.73 15.95 7.40 11.81 9.91 18.18 7.79 13.93 0.60 1.41 0.09 0.56 0.94 1.58 0.19 0.68 
103.965940 15.19 24.21 0.15 7.21 14.99 28.84 2.26 10.37 1.79 2.66 0.13 0.45 1.69 3.42 0.29 0.57 
49.800925 6.03 8.45 -3.58 -4.19 6.94 11.12 -1.48 -1.69 0.84 1.63 0.03 0.31 1.21 1.72 0.18 0.53 
48.882495 6.03 8.45 -3.58 -4.19 8.32 12.85 -0.69 0.44 0.84 1.63 0.03 0.31 1.29 1.90 0.17 0.51 
48.864207 6.03 8.45 -3.58 -4.19 8.17 12.19 -0.70 0.48 0.84 1.63 0.03 0.31 1.23 1.80 0.18 0.45 
48.571287 6.03 9.71 -3.58 -3.27 8.17 15.01 -0.70 1.42 0.84 1.62 0.03 0.31 1.23 2.08 0.18 0.44 
47.622753 6.03 9.13 -3.58 -3.59 8.17 15.50 -0.70 1.10 0.84 1.62 0.03 0.30 1.23 2.26 0.18 0.44 
47.480563 6.03 9.28 -3.58 -3.44 8.17 13.24 -0.70 1.24 0.84 1.64 0.03 0.30 1.23 1.78 0.18 0.44 
40.463571 -2.78 -6.44 -9.85 -17.05 -0.54 -1.94 -7.03 -12.42 0.34 0.70 -0.24 -0.16 0.61 1.02 -0.10 -0.01 
68.661054 -3.75 -11.71 -14.89 -25.10 -2.21 -7.18 -11.94 -19.72 0.66 1.11 -0.16 -0.11 1.02 1.31 -0.02 0.02 
267.960238 -11.07 -22.05 -7.98 -22.65 -8.57 -17.47 -9.70 -18.68 -0.24 -0.49 -0.37 -0.90 0.17 -0.35 -0.34 -0.80 
65.068086 1.77 1.69 -6.66 -10.42 3.98 5.82 -4.04 -6.04 0.25 0.68 -0.40 -0.47 0.55 1.04 -0.22 -0.31 
26.930409 3.43 3.49 -8.74 -11.34 4.30 7.82 -5.58 -6.16 1.06 1.63 -0.13 -0.05 1.16 2.09 -0.04 0.04 
26.990888 3.41 3.45 -8.75 -11.38 4.38 7.77 -5.60 -6.21 1.06 1.63 -0.13 -0.05 1.14 2.09 -0.04 0.05 
56.379776 -2.06 -3.28 -5.52 -8.29 0.96 0.37 -2.56 -3.67 0.51 0.95 -0.39 -0.43 0.59 1.19 -0.34 -0.32 
26.504028 3.43 3.49 -8.74 -11.35 4.14 7.77 -5.09 -6.01 1.06 1.63 -0.13 -0.05 1.15 2.08 -0.03 0.07 
120.761107 -4.42 -14.31 -21.12 -32.86 -5.03 -6.77 -17.24 -26.87 1.22 1.60 0.09 0.10 1.23 2.85 0.14 0.23 
25.753534 3.53 3.65 -8.67 -11.21 5.02 9.02 -5.02 -4.95 1.06 1.64 -0.13 -0.04 1.17 2.15 -0.05 0.05 
120.819143 12.65 21.88 1.04 7.44 13.90 26.77 4.31 13.20 0.82 1.23 -0.52 -0.70 1.05 1.84 -0.33 -0.47 
