Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
8.480294 0.55 -0.78 2.87 -1.97 1.13 0.84 -0.24 -0.63 0.12 0.70 -0.09 -0.04 0.47 0.29 -0.12 -0.01 
8.380705 0.61 -0.66 2.92 -1.87 1.21 0.98 -0.20 -0.53 0.12 0.70 -0.09 -0.04 0.50 0.29 -0.12 -0.01 
35.797431 -5.88 -12.67 -1.96 -12.59 -5.08 -10.66 -5.70 -10.47 0.06 0.54 0.04 -0.02 0.32 0.23 -0.05 -0.03 
148.496386 5.45 7.28 2.97 1.72 5.82 9.39 2.87 2.85 0.30 1.20 0.24 0.66 0.84 1.11 0.12 0.74 
7.130876 0.25 -0.34 5.54 -0.18 0.96 0.25 0.47 -0.11 0.31 0.41 -0.16 -0.04 0.54 0.48 -0.04 0.09 
193.015051 15.71 30.45 18.94 28.81 16.02 30.97 15.49 30.39 0.76 1.39 -0.07 0.69 1.02 1.81 0.33 0.80 
7.318807 0.25 -0.34 5.54 -0.18 0.86 -0.31 0.26 -0.09 0.31 0.41 -0.16 -0.04 0.50 0.47 -0.02 0.06 
5.870355 0.25 -0.34 5.54 -0.18 1.85 2.52 1.52 1.61 0.31 0.41 -0.16 -0.04 0.46 0.55 -0.05 0.10 
5.956686 0.25 -0.34 5.54 -0.18 1.68 2.43 1.55 1.38 0.31 0.41 -0.16 -0.04 0.54 0.51 -0.07 0.09 
5.842379 0.25 0.08 5.54 -0.51 1.85 2.50 1.52 1.26 0.31 0.40 -0.16 -0.05 0.46 0.61 -0.05 0.10 
5.330309 0.25 0.79 5.54 0.20 1.85 3.56 1.52 1.98 0.31 0.41 -0.16 -0.04 0.46 0.55 -0.05 0.05 
5.071931 0.25 0.68 5.54 0.96 1.85 3.51 1.52 2.75 0.31 0.41 -0.16 -0.04 0.46 0.54 -0.05 0.11 
371.786016 -16.92 -32.67 -7.78 -34.17 -15.52 -30.75 -13.74 -32.44 0.38 -0.30 -0.60 -0.99 0.60 -0.12 -0.58 -0.96 
5.031311 0.28 0.74 5.57 1.01 1.88 3.59 1.55 2.80 0.32 0.41 -0.16 -0.04 0.47 0.54 -0.05 0.11 
3.183524 2.49 4.56 5.80 2.87 4.07 7.49 3.10 4.84 0.32 0.39 -0.02 -0.03 0.61 0.62 -0.01 0.15 
6.757096 7.92 15.27 10.62 12.21 8.82 17.23 7.76 13.68 0.09 0.48 0.10 0.01 0.43 0.64 -0.11 0.06 
426.833681 17.56 33.48 17.35 29.66 18.80 37.14 16.84 31.97 0.86 1.92 0.33 1.10 1.18 1.86 0.37 1.22 
6.412054 1.58 3.34 7.36 1.37 3.00 6.16 3.05 3.08 0.66 0.54 0.07 -0.00 0.87 0.75 -0.02 0.30 
465.808671 -16.37 -30.91 -6.43 -34.32 -15.05 -28.14 -12.05 -32.34 0.26 -0.43 0.12 -1.17 0.49 -0.24 -0.47 -1.13 
3.396737 2.49 4.55 5.80 2.86 3.55 6.44 3.08 4.21 0.32 0.39 -0.02 -0.03 0.62 0.62 -0.03 0.09 
465.741242 -16.37 -30.91 -6.43 -34.32 -15.05 -28.13 -12.05 -32.34 0.26 -0.43 0.12 -1.17 0.49 -0.24 -0.47 -1.13 
3.087915 2.46 4.50 5.78 2.82 3.98 7.28 3.58 5.29 0.32 0.39 -0.02 -0.03 0.62 0.62 -0.03 0.08 
465.613962 -16.41 -30.97 -6.45 -34.38 -15.12 -28.36 -11.58 -31.74 0.26 -0.43 0.12 -1.17 0.49 -0.23 -0.49 -1.16 
3.081341 2.46 4.50 5.78 2.82 3.96 7.20 3.57 5.38 0.32 0.39 -0.02 -0.03 0.61 0.62 0.00 0.07 
424.316334 17.54 33.44 17.22 29.51 18.93 36.93 17.26 32.06 0.86 1.91 0.33 1.10 1.15 1.85 0.34 1.13 
2.945444 2.46 4.88 5.78 2.65 3.96 7.53 3.57 5.22 0.32 0.39 -0.02 -0.04 0.61 0.63 0.00 0.06 
