Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
12523384001540754.000000 22.11 -1115353068.57 11.59 23.05 20.14 -131096586.45 10.47 -159834596.52 0.81 38399228.27 -0.31 0.70 0.91 5329506.60 -0.31 5764661.26 
12522439443055046.000000 22.17 -1115309818.14 11.64 23.03 20.21 -131096586.13 10.54 -159834596.73 0.81 38397630.97 -0.31 0.70 0.91 5329506.60 -0.31 5764661.28 
8.774970 14.29 23.70 4.93 11.40 13.00 21.45 4.13 10.17 0.38 1.47 -0.45 -0.16 0.60 1.49 -0.33 -0.18 
27.164446 17.32 26.69 4.79 11.90 15.27 23.47 4.03 10.78 1.00 2.05 -0.16 0.16 1.15 2.06 -0.04 0.16 
70.833004 17.02 31.67 15.66 26.18 15.42 29.92 14.07 24.81 0.18 1.10 -0.28 0.33 0.63 0.99 -0.19 0.21 
62.329641 24.17 41.13 9.23 24.99 21.45 42.28 8.58 23.86 1.29 2.35 -0.49 -0.29 1.31 3.00 -0.33 -0.26 
9.428259 14.29 23.70 4.93 11.40 13.99 23.23 5.16 11.98 0.38 1.47 -0.45 -0.16 0.61 1.55 -0.32 -0.13 
8.801418 14.29 23.70 4.93 11.40 12.94 21.65 4.02 10.28 0.38 1.47 -0.45 -0.16 0.56 1.40 -0.35 -0.24 
8.756427 14.29 23.70 4.93 11.40 13.00 21.36 4.15 10.08 0.38 1.47 -0.45 -0.16 0.60 1.51 -0.32 -0.16 
9.369707 14.29 24.72 4.93 12.36 13.00 22.52 4.15 11.04 0.38 1.47 -0.45 -0.16 0.60 1.50 -0.32 -0.17 
8.531840 14.29 23.42 4.93 11.09 13.00 21.05 4.15 9.77 0.38 1.47 -0.45 -0.16 0.60 1.51 -0.32 -0.16 
8.604099 14.29 23.54 4.93 11.22 13.00 21.18 4.15 9.91 0.38 1.47 -0.45 -0.16 0.60 1.51 -0.32 -0.16 
8.448391 6.16 9.67 -1.24 -1.31 6.08 9.26 -1.43 -1.91 0.48 0.99 -0.25 -0.15 0.70 1.25 -0.09 0.01 
8.285002 6.19 9.72 -1.21 -1.26 6.12 9.33 -1.39 -1.85 0.48 0.99 -0.25 -0.15 0.70 1.26 -0.08 0.01 
18.923855 5.31 6.86 -4.04 -5.80 4.91 6.41 -4.16 -6.29 0.57 1.07 -0.25 -0.20 0.97 1.39 -0.08 -0.04 
10.076274 1.37 1.09 0.05 -2.91 0.94 1.90 -0.80 -3.75 0.09 0.53 -0.24 -0.09 0.57 0.43 -0.18 0.02 
16.016624 6.19 10.16 -0.88 -0.51 6.18 9.97 -1.05 -1.07 0.48 0.91 -0.32 -0.25 0.70 1.19 -0.15 -0.09 
