Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
3.697889 6.52 12.88 7.66 11.40 7.28 13.64 6.78 12.72 0.45 0.92 -0.24 0.04 0.72 1.29 -0.06 0.17 
4.006332 6.58 12.99 7.72 11.50 7.35 13.77 6.84 12.84 0.46 0.92 -0.24 0.04 0.73 1.29 -0.06 0.18 
60.860169 0.08 -0.23 2.54 0.16 1.00 1.36 1.32 2.59 0.37 0.95 -0.12 0.38 0.59 1.05 0.05 0.28 
93.406304 11.38 21.45 8.03 14.55 12.20 23.69 8.78 16.07 0.63 1.29 0.05 0.49 0.97 1.57 0.17 0.64 
94.654768 6.61 11.52 11.66 12.53 6.74 12.91 7.42 13.28 0.53 1.17 -0.10 0.51 0.80 1.40 0.13 0.56 
41.500907 18.99 36.29 12.03 26.47 19.69 37.28 13.22 28.41 1.20 2.02 -0.23 -0.02 1.32 2.37 -0.04 0.26 
3.869506 6.52 12.88 7.66 11.40 7.73 14.40 6.88 13.54 0.45 0.92 -0.24 0.04 0.67 1.26 0.01 0.20 
3.875219 6.52 12.88 7.66 11.40 7.50 14.28 7.38 13.11 0.45 0.92 -0.24 0.04 0.72 1.25 -0.11 0.11 
3.648332 6.52 12.88 7.66 11.40 7.17 13.40 6.67 12.52 0.45 0.92 -0.24 0.04 0.72 1.29 -0.07 0.18 
17.784662 6.52 12.15 7.66 11.11 7.17 13.07 6.67 12.46 0.45 1.02 -0.24 0.19 0.72 1.29 -0.07 0.22 
2.217218 6.52 12.69 7.66 11.66 7.17 14.72 6.67 12.88 0.45 0.97 -0.24 0.00 0.72 0.96 -0.07 0.16 
2.290095 6.52 12.73 7.66 11.62 7.17 14.77 6.67 12.83 0.45 0.98 -0.24 0.00 0.72 1.02 -0.07 0.16 
101.079782 1.87 3.60 1.63 0.64 2.39 6.04 1.56 1.67 0.03 0.21 -0.58 -0.64 0.43 0.32 -0.44 -0.48 
