Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
234.983266 10.31 18.73 14.59 17.44 10.40 19.29 10.63 19.17 0.66 1.55 0.06 0.83 0.93 1.61 0.29 0.80 
237.312138 10.37 18.86 14.65 17.54 10.47 19.44 10.69 19.30 0.66 1.55 0.07 0.84 0.94 1.62 0.29 0.80 
204.415434 3.87 6.46 7.34 7.42 4.17 7.49 5.28 9.22 0.55 1.23 0.22 0.79 0.77 1.35 0.29 0.65 
375.417312 9.36 17.96 10.29 14.60 9.79 18.48 9.14 15.96 0.72 1.54 0.45 1.08 0.92 1.68 0.36 1.01 
605.101374 3.00 3.26 9.25 5.38 2.54 4.55 4.09 6.21 0.70 1.43 0.23 1.41 0.87 1.48 0.45 1.20 
524.489222 17.22 33.92 14.36 29.71 18.24 34.78 14.84 30.36 1.40 2.74 0.03 1.25 1.43 2.67 0.08 1.23 
204.345032 3.87 6.46 7.34 7.42 4.98 9.17 5.33 10.80 0.55 1.23 0.22 0.79 0.77 1.37 0.39 0.72 
204.429907 3.87 6.46 7.34 7.42 5.24 9.62 6.37 11.36 0.55 1.23 0.22 0.79 0.77 1.35 0.32 0.65 
204.345048 3.87 6.46 7.34 7.42 4.87 8.96 5.35 10.57 0.55 1.23 0.22 0.79 0.77 1.37 0.33 0.74 
208.343471 3.87 6.18 7.34 7.09 4.98 8.88 5.33 10.45 0.55 1.26 0.22 0.80 0.77 1.39 0.39 0.73 
209.765866 3.87 7.53 7.34 9.09 4.98 10.22 5.33 10.31 0.55 1.23 0.22 0.80 0.77 1.38 0.39 1.27 
183.621978 3.87 6.60 7.34 7.52 4.98 9.34 5.33 11.16 0.55 1.19 0.22 0.74 0.77 1.34 0.39 0.66 
39.330018 -7.16 -14.66 -3.64 -14.26 -5.85 -11.95 -5.49 -10.49 0.10 0.37 -0.07 -0.03 0.39 0.57 -0.02 -0.15 
377.731729 -24.44 -49.32 -16.62 -46.08 -22.56 -46.25 -21.34 -44.22 -0.16 -0.42 -0.52 -0.78 0.01 -0.38 -0.37 -0.73 
39.226336 -7.14 -14.62 -3.63 -14.22 -5.83 -11.93 -5.46 -10.46 0.10 0.37 -0.07 -0.03 0.39 0.57 -0.02 -0.15 
25.464236 -1.42 -2.40 -6.63 -9.89 0.49 0.69 -5.09 -7.18 0.59 1.11 -0.18 -0.15 0.65 1.19 -0.16 -0.05 
42.932184 -3.89 -6.87 -8.99 -14.04 -1.93 -3.54 -7.43 -11.01 0.54 1.01 -0.21 -0.22 0.62 1.20 -0.19 -0.06 
70.439761 -0.24 -3.49 -11.88 -17.51 0.29 1.57 -10.20 -14.58 0.96 1.71 0.13 0.21 1.15 1.99 0.16 0.27 
24.747374 -1.41 -2.82 -6.56 -9.66 0.50 0.26 -5.01 -6.98 0.59 1.12 -0.18 -0.14 0.65 1.16 -0.16 -0.03 
194.836544 -13.07 -26.80 -13.27 -27.36 -11.67 -23.95 -12.20 -25.10 -0.03 -0.01 -0.45 -0.64 0.16 0.14 -0.42 -0.61 
24.170416 -1.24 -2.58 -6.38 -9.84 0.68 0.46 -4.84 -7.16 0.60 1.12 -0.18 -0.13 0.66 1.18 -0.16 -0.03 
