Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
163.650411 11.41 20.98 7.52 13.61 11.97 22.41 8.20 14.56 0.82 1.65 0.14 0.68 1.06 1.83 0.27 0.87 
165.820026 11.47 21.09 7.58 13.71 12.03 22.51 8.26 14.68 0.82 1.65 0.14 0.69 1.07 1.84 0.28 0.87 
108.409173 5.37 10.36 2.72 4.67 6.17 11.92 3.50 5.81 0.68 1.31 0.18 0.55 0.85 1.51 0.20 0.66 
379.889955 9.91 17.55 2.87 6.76 10.63 18.77 3.90 8.09 0.97 2.13 0.54 1.08 1.10 2.27 0.58 1.16 
621.010462 5.99 12.23 9.56 12.24 6.35 12.64 6.22 11.79 0.63 1.21 0.32 1.43 0.83 1.57 0.44 1.38 
139.601710 17.19 29.83 6.66 17.73 16.72 32.07 7.90 19.56 1.52 2.76 0.21 0.56 1.57 2.83 0.28 0.68 
108.353990 5.37 10.36 2.72 4.67 6.33 11.32 3.97 5.88 0.68 1.31 0.18 0.55 0.80 1.42 0.29 0.64 
108.267356 5.37 10.36 2.72 4.67 7.29 14.21 4.58 8.02 0.68 1.31 0.18 0.55 0.88 1.56 0.17 0.66 
108.260846 5.37 10.36 2.72 4.67 7.13 13.93 4.53 7.84 0.68 1.31 0.18 0.55 0.86 1.50 0.19 0.66 
109.278412 5.37 11.26 2.72 5.71 7.13 13.64 4.53 8.87 0.68 1.32 0.18 0.55 0.86 1.59 0.19 0.67 
105.325013 5.37 10.24 2.72 4.50 7.13 14.05 4.53 7.69 0.68 1.30 0.18 0.54 0.86 1.52 0.19 0.65 
106.383200 5.37 10.27 2.72 4.57 7.13 14.02 4.53 7.75 0.68 1.31 0.18 0.55 0.86 1.52 0.19 0.66 
34.322201 -0.22 -2.02 -7.97 -13.41 1.72 1.17 -5.81 -9.68 0.70 1.31 -0.01 0.07 0.93 1.40 0.02 0.16 
78.673829 -6.61 -12.56 -7.15 -15.34 -4.77 -8.92 -5.45 -11.99 0.27 0.39 -0.37 -0.43 0.37 0.58 -0.30 -0.31 
34.506531 -0.23 -2.08 -8.00 -13.48 1.70 1.10 -5.85 -9.76 0.70 1.32 -0.01 0.07 0.93 1.41 0.02 0.17 
132.108109 -7.91 -21.10 -20.29 -35.37 -7.63 -18.91 -18.03 -31.50 0.81 1.21 0.07 0.07 1.02 1.42 0.10 0.11 
48.002117 -4.23 -9.81 -8.72 -17.29 -2.55 -5.58 -6.75 -13.83 0.31 0.60 -0.00 0.09 0.61 0.92 0.01 0.18 
64.893437 7.65 9.31 -5.87 -6.48 7.75 12.53 -3.58 -2.74 1.55 2.29 0.12 0.30 1.40 1.91 0.18 0.35 
33.887281 -0.22 -2.02 -7.97 -13.41 1.95 0.85 -5.32 -9.63 0.70 1.31 -0.01 0.07 0.97 1.38 0.04 0.15 
127.570621 -6.19 -18.95 -19.87 -33.64 -6.57 -16.60 -17.05 -29.38 0.97 1.32 0.10 0.12 1.13 1.41 0.14 0.18 
45.562047 3.99 3.32 -7.63 -10.79 4.62 6.17 -5.06 -6.85 1.11 1.77 0.08 0.19 1.21 1.74 0.12 0.24 
30.243118 2.92 3.27 -5.21 -8.35 5.11 5.76 -2.61 -4.62 0.77 1.41 0.00 0.16 1.01 1.51 0.10 0.27 
36.751676 4.67 6.96 -2.64 -3.86 7.16 9.45 -0.08 -0.25 0.78 1.45 0.03 0.25 0.89 1.55 0.12 0.37 
29.810917 2.92 3.27 -5.21 -8.35 5.35 6.24 -2.32 -4.07 0.77 1.41 0.00 0.16 1.06 1.51 0.10 0.25 
31.536711 3.57 4.41 -4.26 -6.90 6.08 7.62 -1.37 -2.71 0.76 1.42 0.01 0.19 1.04 1.51 0.13 0.28 
29.569039 2.90 3.40 -5.24 -8.23 5.30 6.53 -2.40 -4.01 0.77 1.42 0.00 0.16 1.07 1.51 0.09 0.25 
32.471384 4.07 6.20 -3.52 -4.89 6.68 9.17 -0.68 -0.73 0.77 1.43 0.02 0.22 1.01 1.55 0.11 0.32 
31.902661 4.50 7.06 -2.62 -3.59 7.32 10.20 0.24 0.53 0.77 1.43 0.01 0.22 0.90 1.52 0.13 0.33 
54.077889 1.88 -0.57 -8.31 -13.29 3.48 3.17 -5.35 -8.87 0.88 1.56 0.10 0.23 1.17 1.66 0.18 0.32 
22.108071 3.65 4.82 -4.90 -7.08 5.75 8.01 -2.00 -2.75 0.85 1.51 -0.01 0.10 1.06 1.60 0.07 0.20 
19.809111 -0.29 -1.19 -4.99 -9.08 2.29 2.36 -2.14 -4.98 0.55 0.96 -0.18 -0.16 0.62 1.03 -0.09 -0.04 
19.553849 -0.19 -1.02 -4.97 -8.99 2.35 2.36 -2.08 -4.93 0.56 0.98 -0.18 -0.16 0.63 1.03 -0.08 -0.03 
