Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
19896403074698.488281 26.13 48.92 18.82 38.91 25.44 -24496407.87 18.58 -32012731.98 0.75 2.02 -0.58 0.23 0.81 1709840.69 -0.46 1965874.60 
19896574747124.050781 26.18 48.96 18.87 38.94 25.53 -24496657.64 18.66 -32012820.31 0.75 2.03 -0.58 0.24 0.82 1709847.71 -0.46 1965885.41 
40.659289 17.30 34.12 12.09 25.46 17.89 33.66 12.47 26.00 0.68 1.41 -0.41 -0.27 0.95 1.57 -0.22 -0.08 
56.472590 21.69 40.02 12.40 27.44 21.54 40.65 12.82 28.09 0.94 2.03 -0.13 0.15 1.32 2.08 0.04 0.30 
199.444455 18.87 35.52 22.74 35.90 18.64 35.24 19.63 36.13 0.57 1.35 -0.34 0.64 1.01 1.60 0.15 0.57 
106.461206 26.31 50.16 15.52 36.47 26.12 50.46 16.15 37.51 1.34 2.27 -0.34 -0.33 1.60 2.69 -0.14 -0.11 
43.362788 17.30 34.12 12.09 25.46 18.90 35.37 13.47 27.84 0.68 1.41 -0.41 -0.27 0.95 1.62 -0.21 -0.03 
40.591830 17.30 34.12 12.09 25.46 17.79 33.81 12.37 25.98 0.68 1.41 -0.41 -0.27 0.96 1.52 -0.24 -0.13 
40.654569 17.30 34.12 12.09 25.46 17.83 33.80 12.42 26.02 0.68 1.41 -0.41 -0.27 0.96 1.53 -0.23 -0.11 
43.087675 17.30 33.72 12.09 26.48 17.79 33.39 12.37 27.01 0.68 1.43 -0.41 -0.28 0.96 1.52 -0.24 -0.14 
42.386327 17.30 33.94 12.09 25.19 17.79 34.76 12.37 25.72 0.68 1.35 -0.41 -0.28 0.96 1.56 -0.24 -0.14 
39.618747 17.30 34.12 12.09 25.57 17.79 34.35 12.37 26.08 0.68 1.45 -0.41 -0.26 0.96 1.49 -0.24 -0.11 
41.552058 10.37 20.46 6.43 14.43 11.53 21.69 7.15 15.73 0.97 1.93 -0.07 0.28 1.02 1.86 -0.02 0.31 
39.650111 17.27 34.07 12.06 25.52 17.74 34.27 12.33 26.01 0.68 1.45 -0.41 -0.26 0.96 1.49 -0.24 -0.12 
47.375979 16.11 32.06 11.95 24.84 16.64 31.96 12.22 25.32 0.63 1.34 -0.47 -0.34 0.90 1.35 -0.30 -0.19 
34.396250 14.19 26.90 6.22 15.20 14.37 27.60 6.56 15.82 0.64 1.30 -0.40 -0.36 1.01 1.46 -0.23 -0.23 
