Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
39.384915 17.03 32.96 14.46 27.69 16.71 31.90 14.24 27.04 0.37 1.07 -0.37 0.12 0.80 1.17 -0.18 0.23 
40.172755 17.09 33.07 14.51 27.77 16.78 32.04 14.31 27.14 0.38 1.08 -0.36 0.13 0.80 1.18 -0.18 0.23 
132.840906 9.48 17.18 8.65 14.99 9.85 17.53 8.50 15.08 0.75 1.52 -0.06 0.62 0.90 1.66 0.12 0.75 
128.112555 21.57 40.88 14.60 30.27 21.18 40.17 14.61 29.98 0.62 1.93 -0.04 0.48 0.95 2.25 0.10 0.61 
179.107857 17.99 33.46 20.85 32.98 16.83 32.34 17.19 31.91 0.31 1.05 -0.07 0.63 0.79 1.17 0.14 0.66 
121.138300 28.95 53.76 18.74 42.90 27.42 53.18 18.94 42.94 1.11 2.35 -0.41 -0.27 1.32 2.23 -0.20 -0.06 
40.743266 17.03 32.96 14.46 27.69 17.12 33.18 14.81 27.71 0.37 1.07 -0.37 0.12 0.77 1.48 -0.09 0.27 
39.746084 17.03 32.96 14.46 27.69 16.79 32.10 14.28 27.47 0.37 1.07 -0.37 0.12 0.73 1.07 -0.25 0.11 
39.111100 17.03 32.96 14.46 27.69 16.62 31.75 14.16 26.81 0.37 1.07 -0.37 0.12 0.81 1.20 -0.18 0.23 
46.684931 17.03 32.72 14.46 27.95 16.62 31.37 14.16 26.96 0.37 1.06 -0.37 0.18 0.81 1.19 -0.18 0.28 
35.178868 17.03 34.04 14.46 28.08 16.62 32.70 14.16 27.34 0.37 1.06 -0.37 0.06 0.81 1.20 -0.18 0.17 
36.269268 17.03 33.92 14.46 28.03 16.62 33.31 14.16 27.26 0.37 1.06 -0.37 0.07 0.81 1.41 -0.18 0.18 
14.230359 12.41 24.16 7.89 16.28 11.46 22.60 7.54 15.47 0.08 0.83 -0.58 -0.20 0.54 1.00 -0.41 -0.16 
45040839876531.304688 9.67 18.80 11.72 15.73 8.25 -36874322.49 8.08 -48159762.57 -0.11 0.27 -0.38 -0.19 0.25 2263161.92 -0.13 2585069.18 
77.088804 7.59 15.69 5.51 10.56 7.09 14.12 5.15 9.86 -0.02 0.30 -0.65 -0.57 0.46 0.49 -0.44 -0.47 
47.055569 7.61 11.73 -3.02 -1.95 6.90 11.69 -2.78 -1.94 0.46 1.02 -0.37 -0.43 0.97 1.37 -0.20 -0.27 
24372705846462.863281 23.08 41.23 9.99 26.91 20.34 -19288780.76 9.84 -37673388.13 0.88 1.89 -0.71 -0.49 0.97 1370118.16 -0.55 1995158.18 
70.635305 5.90 11.68 6.06 7.55 4.96 10.82 3.73 6.43 -0.24 0.09 -0.43 -0.55 0.36 0.22 -0.42 -0.55 
14.058641 12.42 24.17 7.90 16.30 11.27 22.53 7.32 15.14 0.08 0.83 -0.58 -0.20 0.54 0.99 -0.42 -0.17 
43149470040488.968750 19.62 36.38 11.23 25.21 18.44 -50592852.58 10.58 -40674549.17 0.51 1.65 -0.58 0.07 0.64 2431789.13 -0.46 2309312.86 
14.079806 12.39 24.13 7.88 16.28 11.23 22.49 7.30 15.11 0.08 0.82 -0.58 -0.20 0.54 0.98 -0.42 -0.17 
70.544999 5.91 11.69 6.08 7.57 4.76 10.42 3.64 6.12 -0.24 0.09 -0.43 -0.55 0.35 0.17 -0.43 -0.56 
13.978880 12.41 24.16 7.87 16.27 11.18 22.02 7.26 14.89 0.08 0.83 -0.58 -0.20 0.54 0.99 -0.40 -0.16 
37.923466 10.16 18.62 2.45 7.47 9.31 17.31 2.17 6.49 0.20 0.93 -0.51 -0.41 0.53 1.23 -0.33 -0.28 
13.904166 12.86 24.94 8.49 17.16 11.67 22.89 7.89 15.79 0.10 0.86 -0.57 -0.19 0.57 1.03 -0.38 -0.14 
15.336494 13.92 27.60 9.98 20.13 12.85 25.83 9.40 18.79 0.16 0.93 -0.52 -0.15 0.63 1.20 -0.33 -0.08 
13.872064 12.87 24.97 8.51 17.19 11.66 22.82 7.89 15.76 0.10 0.86 -0.56 -0.19 0.57 1.03 -0.38 -0.13 
14.718328 13.81 27.02 9.81 19.62 12.70 25.28 9.22 18.20 0.15 0.91 -0.53 -0.15 0.63 1.18 -0.33 -0.08 
15.131373 13.85 27.09 9.69 19.47 12.73 25.14 9.08 18.05 0.15 0.93 -0.53 -0.16 0.62 1.15 -0.35 -0.09 
9.581419 11.44 22.41 8.46 15.91 10.28 20.00 7.72 14.42 0.02 0.69 -0.50 -0.16 0.55 0.83 -0.29 -0.11 
14043580703408.810547 15.23 29.17 10.48 21.05 13.92 26.45 9.94 -30242127.92 0.18 1.06 -0.52 0.01 0.62 1.16 -0.30 1624787.55 
15.992360 11.80 23.25 8.37 16.37 10.72 20.89 7.81 14.93 0.06 0.74 -0.55 -0.23 0.57 0.90 -0.32 -0.15 
34.692137 7.56 15.29 7.05 11.10 6.53 13.77 5.20 9.55 -0.12 0.24 -0.50 -0.39 0.43 0.70 -0.38 -0.36 
9.668288 11.14 21.69 8.01 15.05 9.96 19.18 7.30 13.57 0.00 0.68 -0.52 -0.17 0.54 0.82 -0.29 -0.13 
12.379232 10.46 20.22 5.86 11.94 9.45 18.28 5.49 10.68 0.06 0.74 -0.48 -0.24 0.57 0.99 -0.27 -0.14 
9.475081 11.20 21.90 8.13 15.31 10.02 19.39 7.41 13.82 0.00 0.68 -0.51 -0.17 0.54 0.82 -0.29 -0.12 
5199548626719.332031 14.19 26.93 9.63 18.93 12.81 24.20 9.03 -18401624.58 0.13 1.00 -0.47 0.04 0.58 1.08 -0.27 1354133.39 
9.440823 11.19 21.87 8.12 15.29 9.92 19.32 7.31 13.64 0.00 0.68 -0.51 -0.17 0.54 0.81 -0.29 -0.12 
34.963748 7.32 14.79 6.71 10.54 6.18 13.44 4.83 8.85 -0.13 0.24 -0.51 -0.39 0.43 0.55 -0.40 -0.37 
9.369321 11.19 21.88 8.12 15.29 9.88 19.09 7.26 13.52 0.00 0.68 -0.51 -0.17 0.54 0.83 -0.29 -0.12 
18098286302703.753906 14.19 26.94 9.62 18.92 12.68 23.93 8.89 -34331451.05 0.13 1.00 -0.47 0.04 0.59 1.08 -0.26 1786044.52 
9.169045 11.41 22.26 8.43 15.73 10.11 19.47 7.55 13.98 0.01 0.70 -0.50 -0.16 0.55 0.86 -0.29 -0.10 
30.286226 7.53 15.18 7.02 11.01 6.37 13.83 5.02 9.22 -0.12 0.26 -0.50 -0.37 0.43 0.57 -0.38 -0.33 
9.080624 10.92 21.19 7.83 14.59 9.58 18.35 6.96 12.82 -0.01 0.67 -0.52 -0.17 0.53 0.82 -0.30 -0.12 
19161442934081.492188 13.76 25.97 9.38 18.12 12.23 -14818481.90 8.61 -33893094.87 0.11 0.96 -0.47 0.05 0.57 1154673.72 -0.26 1710333.65 
9.081850 10.92 21.20 7.84 14.61 9.57 18.34 6.95 12.81 -0.01 0.67 -0.52 -0.17 0.53 0.82 -0.30 -0.12 
28.378422 11.62 22.83 7.63 15.42 10.45 20.08 7.07 13.73 0.08 0.75 -0.60 -0.34 0.56 0.92 -0.37 -0.24 
8.862129 10.36 20.18 7.74 14.02 9.03 17.33 6.71 12.20 -0.04 0.61 -0.51 -0.18 0.52 0.77 -0.31 -0.14 
41.923048 6.55 13.21 6.33 9.31 5.36 11.87 4.06 7.45 -0.17 0.17 -0.50 -0.43 0.39 0.49 -0.40 -0.41 
11634677560171.875000 13.22 25.00 9.19 17.47 11.69 21.93 8.38 -27526473.95 0.08 0.91 -0.46 0.04 0.57 1.00 -0.23 1606039.31 
15.526366 10.72 21.05 7.67 14.51 9.47 18.20 6.87 12.72 0.00 0.64 -0.55 -0.25 0.53 0.84 -0.31 -0.18 
8.975543 10.51 20.53 8.36 14.85 9.15 17.67 7.09 12.98 -0.05 0.59 -0.51 -0.17 0.51 0.74 -0.33 -0.14 
16.998947 8.44 16.70 6.94 11.61 7.19 14.10 5.42 9.80 -0.11 0.40 -0.50 -0.28 0.47 0.56 -0.37 -0.25 
8.721369 10.50 20.54 7.97 14.45 9.18 17.71 6.91 12.63 -0.03 0.62 -0.50 -0.17 0.52 0.79 -0.31 -0.13 
6.587958 11.72 22.56 8.61 15.89 10.30 19.57 7.65 14.03 0.01 0.76 -0.47 -0.06 0.54 0.87 -0.26 -0.03 
5.009200 10.62 20.10 8.31 14.40 9.17 17.45 6.94 12.53 -0.05 1.06 -0.42 -0.05 0.52 0.74 -0.30 -0.03 
7.448749 11.02 20.57 8.59 14.69 9.50 17.83 7.14 12.78 -0.05 1.15 -0.37 0.03 0.53 0.77 -0.27 0.06 
4.790734 10.48 19.81 8.15 14.10 9.03 17.15 6.78 12.23 -0.06 1.06 -0.43 -0.05 0.52 0.72 -0.30 -0.03 
4.820731 10.07 19.20 8.26 14.06 8.68 16.71 6.67 12.20 -0.08 1.03 -0.42 -0.09 0.51 0.71 -0.32 -0.08 
