Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
85053091906027.890625 15.98 24.81 14.43 16.44 16.39 -51611764.81 12.80 -65851114.36 0.50 2.57 0.77 2.78 0.51 2837889.08 0.60 3186546.34 
85052400859343.859375 16.04 24.80 14.47 16.41 16.47 -51610792.01 12.85 -65851116.89 0.50 2.59 0.78 2.79 0.51 2837850.31 0.60 3186546.43 
3.856450 7.57 12.09 8.32 7.49 8.50 13.19 6.46 9.00 -0.09 0.45 0.05 -0.06 0.28 0.63 -0.13 -0.07 
1195.504393 12.32 16.81 9.90 9.30 12.60 19.73 8.75 10.59 0.15 2.81 0.58 2.00 0.95 2.45 0.53 2.01 
7.210354 6.64 11.29 11.60 6.75 7.26 12.37 7.48 8.02 0.49 0.56 0.27 -0.02 0.65 0.69 -0.14 0.14 
213.266509 22.01 40.04 17.14 30.93 22.55 41.72 18.14 32.80 0.53 1.82 0.03 0.69 0.98 2.17 0.16 0.78 
3.941064 7.57 12.09 8.32 7.49 9.13 13.44 6.45 9.85 -0.09 0.45 0.05 -0.06 0.52 0.52 -0.07 -0.09 
4.006070 7.57 12.09 8.32 7.49 8.49 14.18 7.19 9.58 -0.09 0.45 0.05 -0.06 0.25 0.57 -0.14 -0.11 
3.835648 7.57 12.09 8.32 7.49 8.46 13.01 6.37 8.77 -0.09 0.45 0.05 -0.06 0.30 0.62 -0.15 -0.06 
6.306141 7.57 12.97 8.32 7.52 8.46 14.05 6.37 8.71 -0.09 0.41 0.05 -0.15 0.30 0.56 -0.15 -0.15 
21.251990 7.57 12.11 8.32 8.24 8.46 13.02 6.37 9.63 -0.09 0.54 0.05 0.19 0.30 0.67 -0.15 0.13 
4.204842 7.57 12.04 8.32 7.40 8.46 12.96 6.37 8.71 -0.09 0.44 0.05 -0.02 0.30 0.61 -0.15 -0.02 
18.713538 -0.28 -2.62 2.01 -5.02 1.62 -0.14 -0.17 -2.92 0.25 0.46 0.09 0.09 0.41 0.65 0.04 0.17 
3.842036 7.60 12.13 8.34 7.53 8.49 13.05 6.40 8.82 -0.09 0.46 0.05 -0.06 0.30 0.63 -0.14 -0.06 
11.175047 6.27 9.87 7.88 6.03 7.17 10.83 5.53 7.21 -0.14 0.29 -0.05 -0.23 0.21 0.51 -0.20 -0.21 
66.982806 -0.14 -3.04 2.29 -7.30 0.56 -2.11 -0.34 -6.26 -0.19 -0.15 0.19 -0.47 0.17 0.05 -0.26 -0.42 
17.847099 7.44 11.44 7.93 6.09 8.00 12.51 5.72 7.55 -0.08 1.10 0.21 0.15 0.71 0.83 -0.14 0.16 
149.486562 15.48 27.22 15.77 21.83 15.83 28.36 13.74 23.21 0.17 1.61 0.21 0.61 0.82 1.33 0.01 0.62 
3.808251 7.57 12.09 8.32 7.49 8.23 12.77 6.31 8.45 -0.09 0.45 0.05 -0.06 0.29 0.66 -0.15 -0.06 
149.176974 15.48 27.22 15.77 21.83 15.64 27.99 13.66 22.87 0.17 1.61 0.21 0.61 0.81 1.38 -0.00 0.61 
3.782929 7.56 12.08 8.31 7.48 8.18 12.44 6.10 8.20 -0.09 0.45 0.05 -0.06 0.31 0.63 -0.15 -0.07 
63.159630 -0.53 -3.61 2.34 -7.74 -0.08 -3.20 -0.69 -7.30 -0.14 -0.16 0.19 -0.45 0.18 0.04 -0.29 -0.43 
36.698501 10.00 16.11 10.10 10.78 10.31 16.21 8.02 11.47 -0.03 0.75 0.17 0.27 0.35 0.76 -0.09 0.19 
23.314731 9.98 17.42 12.21 13.38 10.58 18.66 8.79 14.29 0.16 0.68 0.23 0.17 0.75 0.95 -0.03 0.22 
3.756341 7.56 12.09 8.32 7.48 8.17 12.39 6.07 8.14 -0.09 0.45 0.05 -0.06 0.31 0.63 -0.15 -0.07 
711.301052 15.63 26.29 15.63 19.92 15.41 26.48 13.04 20.65 0.17 1.87 0.27 1.51 0.79 1.31 0.07 1.66 
4.267642 7.49 11.71 8.26 7.29 8.10 12.01 6.01 7.97 -0.10 0.46 0.05 -0.02 0.31 0.62 -0.15 -0.03 
78.370612 -1.78 -5.56 0.95 -8.90 -0.82 -4.60 -1.74 -8.29 -0.10 -0.24 -0.13 -0.51 0.24 0.11 -0.26 -0.39 
7.126058 7.84 12.70 10.38 7.98 8.34 13.09 6.37 8.64 -0.07 0.47 0.25 -0.07 0.59 0.68 -0.14 -0.06 
24.561841 9.48 16.31 10.84 12.34 10.02 17.57 8.15 13.31 0.16 1.05 0.19 0.19 0.77 0.95 -0.05 0.24 
3.828971 7.57 12.10 8.32 7.50 8.17 12.40 6.08 8.14 -0.09 0.46 0.05 -0.07 0.31 0.63 -0.15 -0.08 
557.691308 15.44 26.13 15.96 19.89 15.28 26.17 12.97 20.67 0.18 1.57 0.31 1.32 0.78 1.23 0.07 1.14 
6.600276 6.86 10.76 9.05 6.24 7.16 10.95 5.30 6.76 -0.12 0.43 0.18 -0.11 0.59 0.66 -0.18 -0.12 
3.689330 7.43 11.84 8.15 7.26 8.02 12.13 5.94 7.89 -0.10 0.45 0.04 -0.07 0.32 0.63 -0.15 -0.08 
55.942518 11.38 18.98 12.73 13.66 11.41 19.02 9.35 14.26 0.01 0.88 0.25 0.34 0.69 0.92 -0.08 0.29 
14.175172 5.15 7.54 6.65 3.35 5.85 7.93 4.00 3.92 -0.14 0.23 0.03 -0.24 0.22 0.49 -0.18 -0.23 
7.981078 7.69 12.26 9.84 7.43 8.16 12.51 6.04 8.07 -0.08 0.50 0.27 -0.01 0.63 0.68 -0.14 -0.02 
6.536584 7.75 12.71 10.29 8.34 8.23 13.16 6.35 9.03 -0.06 0.47 0.22 -0.06 0.61 0.72 -0.14 -0.04 
3.685311 7.43 11.84 8.15 7.26 8.00 12.05 5.88 7.82 -0.10 0.45 0.04 -0.07 0.35 0.62 -0.15 -0.08 
6.528335 7.27 11.47 9.26 6.70 7.71 11.75 5.61 7.43 -0.10 0.49 0.23 -0.04 0.64 0.67 -0.15 -0.05 
3.669381 7.25 11.49 7.93 6.95 7.71 11.67 5.69 7.49 -0.11 0.44 0.03 -0.08 0.55 0.61 -0.16 -0.09 
6.967003 7.07 11.19 9.46 6.65 7.42 11.37 5.50 7.15 -0.11 0.42 0.20 -0.11 0.59 0.64 -0.17 -0.11 
3.654503 7.25 11.49 7.93 6.94 7.71 11.67 5.69 7.48 -0.11 0.44 0.03 -0.08 0.55 0.61 -0.16 -0.09 
5.336212 8.62 14.04 9.27 9.44 8.92 14.13 6.99 9.96 -0.09 0.54 0.03 0.00 0.52 0.65 -0.14 -0.02 
3.654826 7.25 11.49 7.93 6.94 7.71 11.66 5.68 7.46 -0.11 0.44 0.03 -0.08 0.54 0.61 -0.16 -0.08 
15.431446 5.21 7.68 6.92 3.65 5.84 7.93 4.09 4.10 -0.15 0.22 0.02 -0.26 0.19 0.44 -0.20 -0.24 
3.759984 7.29 11.62 7.96 7.03 7.74 11.80 5.72 7.56 -0.11 0.44 0.03 -0.09 0.54 0.62 -0.16 -0.09 
6.338596 7.82 12.81 10.26 8.46 8.21 13.12 6.33 9.06 -0.07 0.49 0.21 -0.05 0.63 0.73 -0.15 -0.04 
6.728589 7.10 11.20 9.54 6.64 7.56 11.46 5.55 7.27 -0.11 0.43 0.22 -0.08 0.58 0.61 -0.16 -0.09 
10.702504 8.04 12.85 9.78 7.90 8.31 12.86 6.16 8.42 -0.08 0.59 0.25 0.06 0.67 0.72 -0.13 0.04 
6.792968 7.32 11.60 9.77 7.01 7.72 11.74 5.70 7.52 -0.11 0.45 0.24 -0.07 0.57 0.62 -0.16 -0.08 
6.836957 7.28 11.57 9.81 7.04 7.68 11.74 5.72 7.55 -0.11 0.44 0.22 -0.09 0.57 0.62 -0.16 -0.09 
6.793918 7.39 11.81 9.96 7.32 7.82 12.02 5.85 7.87 -0.10 0.45 0.23 -0.07 0.58 0.64 -0.16 -0.08 
3.618786 7.39 11.75 8.08 7.21 7.84 11.92 5.83 7.75 -0.11 0.45 0.03 -0.07 0.52 0.61 -0.16 -0.08 
3.770641 7.63 12.16 8.24 7.53 8.13 12.32 6.02 8.07 -0.10 0.47 0.04 -0.04 0.35 0.62 -0.15 -0.06 
