Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
36.284455 0.92 1.47 4.17 0.57 0.95 1.37 1.13 1.83 0.29 0.82 -0.14 0.27 0.59 0.98 -0.01 0.17 
36.608298 0.98 1.60 4.22 0.68 1.02 1.51 1.19 1.95 0.29 0.82 -0.13 0.28 0.59 0.98 -0.00 0.17 
44.194889 -5.50 -11.52 -0.74 -10.41 -5.29 -10.81 -4.20 -8.63 0.18 0.63 -0.24 0.17 0.43 0.73 -0.04 -0.06 
145.041971 5.99 11.19 4.58 7.14 6.12 11.67 4.21 7.29 0.53 1.42 0.15 0.65 0.85 1.48 0.16 0.72 
129.278020 0.54 -0.57 5.36 1.01 0.14 -0.10 1.13 0.88 0.44 0.99 -0.03 0.60 0.64 1.08 0.17 0.53 
37.617122 13.93 27.59 8.78 19.77 14.43 27.28 9.12 20.23 1.15 2.09 -0.12 0.19 1.21 2.21 -0.02 0.33 
35.744985 0.92 1.47 4.17 0.57 1.59 2.59 1.22 2.92 0.29 0.82 -0.14 0.27 0.56 1.03 0.08 0.31 
35.112258 0.92 1.47 4.17 0.57 2.03 3.58 2.20 4.04 0.29 0.82 -0.14 0.27 0.58 0.96 0.03 0.15 
35.179813 0.92 1.47 4.17 0.57 1.97 3.42 2.13 3.88 0.29 0.82 -0.14 0.27 0.59 0.98 -0.00 0.17 
51.532103 0.92 0.68 4.17 0.11 2.03 3.21 2.20 3.72 0.29 0.88 -0.14 0.35 0.58 0.97 0.03 0.16 
34.978183 0.92 2.29 4.17 2.25 2.03 4.58 2.20 4.97 0.29 0.96 -0.14 0.28 0.58 1.00 0.03 0.27 
28.919179 0.92 2.30 4.17 1.73 2.03 4.91 2.20 5.22 0.29 0.98 -0.14 0.24 0.58 0.93 0.03 0.10 
40.066188 -3.47 -6.01 -2.86 -7.49 -2.20 -3.49 -2.22 -5.23 0.22 0.30 -0.40 -0.33 0.42 0.55 -0.29 -0.31 
28.653573 0.90 2.26 4.14 1.68 2.00 4.85 2.18 5.16 0.29 0.98 -0.14 0.24 0.58 0.92 0.03 0.10 
51.666549 3.40 5.66 -2.63 -4.07 4.63 8.23 -1.49 -1.72 0.58 1.22 -0.00 0.33 0.76 1.40 0.07 0.38 
0.750705 4.31 9.05 7.27 7.95 5.21 11.12 5.27 10.82 0.22 0.72 -0.29 -0.07 0.60 0.90 -0.15 -0.13 
14.398270 10.71 22.12 13.50 21.24 10.36 22.60 11.38 22.42 -0.06 0.48 -0.31 -0.07 0.42 0.32 -0.11 -0.14 
89.367993 -3.34 -5.90 0.44 -5.25 -2.17 -3.53 -1.93 -3.40 -0.00 -0.07 -0.33 -0.57 0.39 0.09 -0.24 -0.50 
30.987580 14.58 30.53 11.48 24.18 15.72 31.68 12.30 25.84 0.62 1.11 -0.39 -0.23 0.88 1.46 -0.26 -0.09 
0.865817 4.21 8.86 7.11 7.74 5.56 11.91 5.20 11.53 0.22 0.71 -0.29 -0.08 0.59 0.91 -0.10 -0.10 
82.497115 4.48 9.61 2.84 5.04 5.59 11.46 3.60 6.71 0.29 0.42 -0.56 -0.60 0.55 0.61 -0.43 -0.46 
1.340396 4.88 10.18 7.36 8.91 5.75 12.60 5.70 11.76 0.20 0.65 -0.30 -0.10 0.59 0.85 -0.18 -0.14 
196.984993 7.21 15.00 12.20 16.05 8.17 17.04 8.77 17.31 0.58 1.40 -0.15 0.77 0.83 1.40 0.30 1.21 
2.846613 8.28 16.50 6.55 11.50 9.23 19.05 7.21 13.22 0.32 0.77 -0.24 0.01 0.68 0.84 -0.13 0.08 
0.745788 4.30 9.04 7.24 7.93 5.22 11.11 5.47 10.83 0.22 0.72 -0.29 -0.07 0.59 0.86 -0.17 -0.14 
6.520170 8.25 17.86 8.82 15.23 9.14 18.79 8.87 16.81 0.31 0.52 -0.34 -0.15 0.66 0.99 -0.22 -0.10 
0.744822 4.30 9.04 7.24 7.93 5.22 11.09 5.50 10.82 0.22 0.72 -0.29 -0.07 0.59 0.86 -0.16 -0.14 
