Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
47.498817 1.18 -0.82 -7.23 -12.73 0.92 -1.10 -7.33 -12.83 0.52 1.03 -0.02 0.19 0.67 1.43 0.07 0.27 
47.686847 1.24 -0.72 -7.17 -12.63 1.01 -0.94 -7.24 -12.67 0.52 1.04 -0.02 0.19 0.67 1.43 0.08 0.28 
134.537795 4.46 1.90 -7.37 -11.95 3.93 0.73 -7.46 -12.06 1.08 1.78 0.27 0.53 1.19 2.12 0.36 0.61 
62.322107 3.61 5.84 3.54 3.13 3.54 6.91 2.35 2.81 0.31 1.04 0.06 0.40 0.70 0.89 -0.05 0.42 
53.760052 11.72 16.76 -3.07 -0.08 10.27 16.83 -3.01 0.08 1.56 2.09 0.05 0.27 1.68 2.03 0.17 0.39 
44.669609 1.18 -0.82 -7.23 -12.73 1.94 0.97 -6.29 -10.75 0.52 1.03 -0.02 0.19 0.67 1.44 0.07 0.28 
45.101693 1.18 -0.82 -7.23 -12.73 1.86 0.70 -6.50 -11.06 0.52 1.03 -0.02 0.19 0.70 1.43 0.06 0.24 
44.614600 1.18 -0.82 -7.23 -12.73 1.90 0.92 -6.22 -10.73 0.52 1.03 -0.02 0.19 0.67 1.45 0.08 0.30 
43.625845 1.18 0.17 -7.23 -11.79 1.90 1.94 -6.22 -9.79 0.52 1.05 -0.02 0.19 0.67 1.42 0.08 0.30 
43.320487 1.18 -0.13 -7.23 -12.12 1.90 1.62 -6.22 -10.11 0.52 1.07 -0.02 0.19 0.67 1.46 0.08 0.30 
43.144017 1.18 -0.00 -7.23 -11.97 1.90 1.74 -6.22 -9.97 0.52 1.06 -0.02 0.19 0.67 1.46 0.08 0.30 
