Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
131.124052 19.33 31.42 3.90 14.36 18.14 32.49 4.51 15.39 1.89 2.82 0.17 0.51 2.03 2.44 0.32 0.67 
132.451876 19.38 31.53 3.96 14.48 18.21 32.80 4.59 15.54 1.89 2.83 0.17 0.51 2.04 2.55 0.33 0.67 
282.091071 21.88 34.16 3.94 15.42 20.12 34.57 4.53 16.39 1.73 3.21 0.42 0.85 2.34 2.89 0.56 1.00 
204.984761 25.50 46.46 15.83 34.59 25.05 47.75 16.26 35.20 1.51 2.59 0.11 0.60 1.74 2.81 0.29 0.80 
210.297622 27.03 40.55 6.28 21.35 23.08 44.74 7.07 22.77 1.70 4.02 0.26 0.65 2.67 4.73 0.40 0.75 
132.515282 19.33 31.42 3.90 14.36 18.97 34.26 5.53 17.27 1.89 2.82 0.17 0.51 2.02 2.49 0.33 0.68 
131.200600 19.33 31.42 3.90 14.36 18.21 32.71 4.40 15.28 1.89 2.82 0.17 0.51 2.03 2.53 0.31 0.65 
131.200959 19.33 31.42 3.90 14.36 18.08 32.90 4.53 15.33 1.89 2.82 0.17 0.51 2.03 2.66 0.33 0.67 
132.890487 19.33 32.36 3.90 15.11 18.14 34.09 4.51 16.11 1.89 2.83 0.17 0.51 2.03 3.55 0.32 0.67 
131.081807 19.33 31.12 3.90 14.04 18.14 32.00 4.51 15.07 1.89 2.81 0.17 0.51 2.03 2.30 0.32 0.66 
131.166794 19.33 31.28 3.90 14.19 18.14 32.15 4.51 15.22 1.89 2.82 0.17 0.51 2.03 2.31 0.32 0.66 
29.522121 11.19 16.43 -2.41 0.33 10.36 16.95 -1.82 1.30 1.46 2.04 -0.05 0.13 1.55 1.86 0.10 0.28 
59.098380 0.37 -5.87 -12.29 -20.27 -0.34 -5.53 -11.74 -19.40 0.88 1.19 -0.19 -0.17 1.11 1.38 -0.06 -0.03 
32.677519 11.88 17.79 -2.84 0.49 11.09 18.52 -2.17 1.64 1.59 2.40 -0.06 0.11 1.73 2.14 0.09 0.27 
29.078325 11.23 16.23 -2.34 0.26 10.40 16.62 -1.75 1.22 1.46 2.05 -0.05 0.13 1.55 1.82 0.10 0.28 
8.489669 11.15 18.50 1.72 6.06 11.01 19.63 2.21 6.81 1.02 1.71 -0.17 0.00 1.25 1.87 -0.02 0.16 
8.289789 11.63 20.19 3.39 8.63 11.76 21.17 3.84 9.31 0.99 1.72 -0.19 0.01 1.21 1.84 -0.03 0.17 
8.297948 11.67 20.25 3.41 8.68 11.56 20.74 3.60 8.87 0.99 1.72 -0.19 0.01 1.21 1.83 -0.03 0.17 
9.104670 12.02 21.58 4.91 11.03 12.40 22.46 5.33 11.67 0.96 1.67 -0.20 0.02 1.16 1.81 -0.04 0.19 
8.334109 11.65 20.22 3.40 8.65 11.77 21.19 3.84 9.32 0.99 1.72 -0.19 0.01 1.21 1.84 -0.03 0.17 
9.062465 12.00 21.55 4.78 10.91 12.32 22.37 5.21 11.49 0.96 1.68 -0.20 0.02 1.17 1.80 -0.03 0.20 
8.273245 11.63 20.19 3.39 8.63 11.74 21.10 3.84 9.28 0.99 1.72 -0.19 0.01 1.21 1.84 -0.03 0.18 
16.050801 12.78 24.03 8.35 16.54 13.53 25.01 8.66 16.95 0.91 1.58 -0.21 0.07 1.02 1.77 -0.05 0.26 
7.045394 5.54 9.58 0.63 1.27 6.18 10.53 0.96 1.74 0.63 1.09 -0.30 -0.17 0.71 1.24 -0.15 -0.00 
7.526378 5.44 9.03 0.26 0.41 6.10 9.93 0.60 0.90 0.63 1.09 -0.30 -0.17 0.71 1.25 -0.15 -0.00 
9.410754 6.13 10.64 0.80 1.95 6.86 11.63 1.16 2.46 0.68 1.16 -0.32 -0.21 0.79 1.32 -0.17 -0.03 
8.784065 4.27 6.71 -1.29 -2.36 4.80 7.45 -0.95 -1.87 0.58 1.01 -0.27 -0.14 0.72 1.22 -0.12 0.02 
7.615669 5.49 9.43 0.39 0.90 6.14 10.36 0.73 1.39 0.64 1.09 -0.30 -0.18 0.71 1.25 -0.15 -0.01 
2.306742 4.73 8.56 2.38 3.16 5.15 9.71 2.51 3.49 0.52 0.87 -0.29 -0.11 0.71 1.03 -0.16 0.04 
2.465135 3.19 5.17 2.94 2.68 3.42 7.09 2.48 2.92 0.39 0.85 -0.25 -0.03 0.65 0.81 -0.15 0.09 
2.822393 4.75 8.55 2.09 2.76 5.20 9.67 2.25 3.13 0.53 0.88 -0.29 -0.12 0.70 1.05 -0.16 0.03 
1.447956 5.07 9.46 4.54 6.43 5.41 10.60 4.38 6.68 0.52 0.91 -0.32 -0.12 0.71 1.04 -0.17 0.02 
1.220281 5.13 9.54 4.90 6.94 5.44 10.74 4.65 7.18 0.52 0.95 -0.32 -0.11 0.71 1.05 -0.17 0.02 
2.546233 4.68 8.77 4.69 6.51 4.97 9.91 4.37 6.75 0.50 0.93 -0.33 -0.14 0.69 0.99 -0.18 -0.01 
1.237129 5.13 9.52 4.89 6.91 5.44 10.74 4.64 7.16 0.52 0.95 -0.32 -0.11 0.71 1.05 -0.17 0.02 
1.485552 4.84 8.66 4.69 6.20 5.13 9.97 4.39 6.44 0.50 0.94 -0.32 -0.12 0.70 1.00 -0.17 0.02 
1.217132 5.13 9.53 4.90 6.93 5.55 10.98 4.74 7.39 0.52 0.95 -0.32 -0.11 0.71 1.05 -0.16 0.03 
0.616173 6.51 12.43 5.66 8.86 6.94 13.60 5.65 9.25 0.58 0.95 -0.30 -0.07 0.76 1.16 -0.14 0.08 
1.782933 7.90 15.13 6.42 10.78 8.42 16.34 6.57 11.21 0.65 1.08 -0.28 -0.03 0.81 1.29 -0.13 0.13 
1.146881 5.04 9.33 5.61 7.80 5.28 10.67 4.89 8.06 0.50 0.98 -0.31 -0.11 0.70 1.02 -0.11 0.04 
0.745557 6.33 12.08 5.46 8.48 6.78 13.26 5.47 8.90 0.58 0.94 -0.30 -0.09 0.75 1.15 -0.15 0.07 
