Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
247.523174 15.29 28.12 14.98 24.60 14.97 28.61 13.43 23.76 0.79 1.71 0.18 0.83 1.07 1.69 0.24 0.93 
250.331114 15.35 28.23 15.03 24.69 15.04 28.75 13.49 23.88 0.79 1.72 0.18 0.83 1.08 1.70 0.24 0.93 
564.629164 19.93 35.91 14.98 26.67 19.53 35.10 14.63 25.92 0.99 2.11 0.50 1.30 1.27 2.48 0.60 1.41 
395.038676 15.36 29.17 19.29 28.01 14.73 28.61 14.38 26.91 0.86 1.59 0.29 1.07 1.06 1.74 0.42 1.07 
278.837639 27.69 51.32 19.77 40.88 27.13 51.24 19.71 40.36 1.55 2.70 0.12 0.71 1.73 3.00 0.30 0.96 
248.425575 15.29 28.12 14.98 24.60 15.59 28.50 13.62 24.94 0.79 1.71 0.18 0.83 1.09 1.70 0.33 0.97 
247.959610 15.29 28.12 14.98 24.60 15.10 28.65 13.83 23.98 0.79 1.71 0.18 0.83 1.06 1.67 0.22 0.88 
247.316375 15.29 28.12 14.98 24.60 14.88 28.51 13.31 23.60 0.79 1.71 0.18 0.83 1.08 1.70 0.24 0.94 
246.834970 15.29 29.07 14.98 25.42 14.88 28.48 13.31 24.36 0.79 1.71 0.18 0.83 1.08 1.87 0.24 0.93 
249.590264 15.29 29.12 14.98 25.65 14.88 29.63 13.31 24.67 0.79 1.71 0.18 0.83 1.08 1.70 0.24 0.95 
246.996366 15.29 29.02 14.98 25.31 14.88 28.46 13.31 24.24 0.79 1.70 0.18 0.83 1.08 1.81 0.24 0.93 
43.459359 9.04 17.61 9.78 15.36 8.64 16.32 7.94 14.32 0.59 1.05 -0.11 0.32 0.84 1.48 0.03 0.42 
9.231467 2.47 4.84 1.37 1.16 2.27 3.83 0.81 0.39 0.42 0.67 -0.35 -0.19 0.62 1.06 -0.20 -0.03 
60.355106 -1.91 -5.67 4.07 -1.33 -2.81 -6.20 -1.02 -2.60 0.26 0.74 -0.44 0.35 0.55 0.88 -0.08 0.19 
40.596696 -4.00 -8.55 -0.88 -9.49 -4.44 -9.31 -4.49 -9.47 0.04 0.46 -0.31 -0.28 0.42 0.62 -0.27 -0.32 
11.884355 5.65 10.93 0.45 2.88 5.93 9.73 0.37 2.40 0.67 1.24 -0.34 -0.23 0.77 1.48 -0.18 -0.04 
9.157849 2.48 4.87 1.38 1.18 2.28 3.85 0.81 0.40 0.42 0.67 -0.35 -0.19 0.62 1.06 -0.20 -0.03 
12.973182 3.65 7.36 0.41 1.02 3.65 7.17 0.18 0.40 0.52 0.87 -0.35 -0.23 0.69 1.03 -0.20 -0.06 
9.613038 2.49 4.89 1.39 1.20 1.87 3.06 0.38 -0.47 0.42 0.67 -0.35 -0.19 0.62 1.04 -0.21 -0.05 
11.573938 3.65 6.58 0.52 0.49 3.57 6.42 0.26 -0.26 0.52 0.88 -0.35 -0.22 0.70 1.01 -0.19 -0.03 
9.343355 2.49 4.88 1.38 1.19 2.08 3.40 0.64 0.07 0.42 0.67 -0.35 -0.19 0.63 1.10 -0.18 -0.00 
12.580745 4.02 7.03 0.20 0.14 4.12 7.10 0.04 -0.38 0.55 0.94 -0.35 -0.22 0.70 1.06 -0.20 -0.05 
17.948372 7.35 10.67 -3.77 -3.06 6.13 12.29 -3.63 -3.10 1.00 1.57 -0.26 -0.18 1.17 2.27 -0.10 -0.03 
3.652075 7.60 14.81 5.31 9.71 7.51 14.12 4.94 8.93 0.63 1.10 -0.24 0.04 0.81 1.43 -0.09 0.22 
3.896824 7.13 13.96 6.11 10.21 6.94 13.18 5.48 9.36 0.59 1.00 -0.25 0.05 0.78 1.35 -0.10 0.21 
12.517380 10.73 21.01 9.33 17.54 10.74 20.04 8.94 16.68 0.80 1.45 -0.29 0.07 0.92 1.72 -0.12 0.28 
4.025281 7.60 14.66 5.26 9.57 7.51 13.97 4.89 8.78 0.63 1.11 -0.24 0.05 0.81 1.42 -0.09 0.22 
6.449166 10.78 19.83 3.07 8.71 10.52 19.64 3.06 8.33 0.93 1.63 -0.21 -0.01 1.15 1.75 -0.03 0.18 
3.654593 7.60 14.81 5.32 9.71 7.52 14.16 4.96 8.97 0.63 1.10 -0.24 0.04 0.81 1.42 -0.09 0.21 
3.466666 8.80 16.57 4.68 9.32 8.88 16.47 4.50 8.68 0.72 1.29 -0.23 0.01 0.89 1.42 -0.08 0.21 
9.041113 8.11 15.17 4.50 8.32 8.04 15.03 4.25 7.63 0.65 1.19 -0.18 0.11 0.87 1.34 -0.03 0.28 
