Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
64.868252 -6.21 -13.80 -2.74 -12.12 -5.65 -11.74 -5.47 -10.88 -0.01 0.00 -0.30 -0.38 0.37 0.07 -0.21 -0.45 
71.011852 -6.15 -13.68 -2.69 -11.81 -5.57 -11.59 -5.42 -10.76 -0.01 0.01 -0.30 -0.41 0.37 0.08 -0.22 -0.45 
25.210544 -0.93 -4.71 0.39 -6.36 -0.44 -2.89 -1.73 -5.26 0.12 0.85 0.04 0.12 0.62 0.74 -0.13 0.15 
11.398417 -1.17 -3.75 3.61 -3.54 -0.21 -2.04 -0.54 -2.91 0.31 0.40 -0.12 -0.05 0.44 0.58 0.02 0.05 
181.204660 14.40 26.74 16.62 25.06 14.76 28.23 14.26 26.69 0.76 1.66 0.03 0.68 1.03 1.74 0.27 0.74 
11.085740 -1.17 -3.75 3.61 -3.54 0.68 -2.10 -0.83 -2.27 0.31 0.40 -0.12 -0.05 0.43 0.62 0.08 0.15 
9.772295 -1.17 -3.75 3.61 -3.54 0.82 -0.01 0.16 -0.64 0.31 0.40 -0.12 -0.05 0.46 0.57 0.12 0.04 
9.723095 -1.17 -3.75 3.61 -3.54 0.80 -0.01 0.47 -0.87 0.31 0.40 -0.12 -0.05 0.45 0.58 0.01 0.06 
9.692070 -1.17 -3.02 3.61 -3.89 0.80 0.59 0.47 -1.24 0.31 0.41 -0.12 -0.07 0.45 0.52 0.01 0.06 
9.272574 -1.17 -2.64 3.61 -3.10 0.80 1.12 0.47 -0.43 0.31 0.40 -0.12 -0.09 0.45 0.58 0.01 0.02 
8.664129 -1.17 -2.72 3.61 -2.43 0.80 1.01 0.47 0.24 0.31 0.40 -0.12 -0.05 0.45 0.57 0.01 0.07 
369.338692 -18.56 -35.64 -8.21 -38.06 -16.74 -32.07 -13.74 -35.08 0.41 -0.25 -0.13 -0.96 0.53 -0.09 -0.43 -0.95 
8.005707 -0.90 -2.18 3.87 -1.85 1.08 1.55 0.72 0.81 0.32 0.42 -0.11 -0.04 0.44 0.59 0.02 0.07 
208.813538 15.10 29.07 17.08 27.14 16.49 32.66 15.85 30.76 0.78 1.69 0.06 0.73 1.05 1.77 0.29 0.80 
16.691440 -2.55 -5.18 3.20 -5.57 -0.73 -1.82 -0.60 -2.93 0.46 0.58 -0.15 0.05 0.65 0.61 -0.06 0.23 
37.146920 -6.23 -12.33 -0.43 -10.48 -4.55 -8.77 -4.02 -7.73 0.13 0.14 -0.30 -0.23 0.37 0.16 -0.14 -0.23 
7.725432 -0.90 -2.19 3.87 -1.86 1.54 2.37 0.61 1.28 0.32 0.42 -0.11 -0.04 0.43 0.65 0.05 0.15 
375.859881 -18.47 -35.71 -8.62 -37.74 -16.17 -32.17 -13.95 -34.40 0.37 -0.30 -0.19 -0.98 0.49 -0.13 -0.38 -0.92 
7.551118 -0.99 -2.35 3.78 -2.00 1.50 2.38 1.07 1.79 0.32 0.41 -0.11 -0.04 0.45 0.58 0.05 0.06 
30.764681 -5.80 -11.46 -0.10 -9.56 -3.57 -6.88 -3.24 -5.70 0.14 0.16 -0.30 -0.20 0.36 0.19 -0.09 -0.21 
7.545758 -0.99 -2.35 3.79 -2.00 1.49 2.38 1.15 1.68 0.32 0.41 -0.11 -0.04 0.44 0.58 0.01 0.07 
183.613673 14.91 28.70 16.47 27.33 16.85 33.34 16.14 31.12 0.78 1.67 0.05 0.67 1.04 1.76 0.26 0.76 
82.115196 -9.40 -18.80 -3.62 -19.27 -7.10 -14.14 -6.17 -15.54 0.29 -0.00 -0.31 -0.39 0.51 0.15 -0.18 -0.22 
7.544701 -0.99 -2.15 3.79 -2.09 1.49 2.55 1.15 1.60 0.32 0.41 -0.11 -0.04 0.44 0.57 0.01 0.06 
70.362536 7.53 14.52 10.08 14.19 9.49 19.37 8.95 18.26 0.48 0.91 0.06 0.42 0.80 0.99 0.14 0.43 
7.427132 -1.01 -2.11 3.77 -1.90 1.47 2.63 1.13 1.78 0.32 0.41 -0.12 -0.04 0.44 0.58 0.01 0.06 
14.420506 -3.20 -6.24 2.00 -5.25 -0.80 -1.42 -0.82 -1.55 0.23 0.29 -0.20 -0.11 0.39 0.39 -0.05 -0.07 
7.421086 -1.03 -2.17 3.74 -1.80 1.44 2.56 1.12 1.88 0.32 0.41 -0.12 -0.04 0.44 0.58 0.01 0.07 
15.542038 -2.57 -4.94 3.20 -5.28 -0.24 -0.60 -0.11 -1.62 0.46 0.59 -0.15 0.05 0.64 0.62 -0.07 0.23 
