Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
20.729678 12.55 20.25 -0.11 4.99 11.59 21.52 0.40 5.13 1.41 2.15 -0.10 0.06 1.49 2.75 0.06 0.21 
20.942001 12.61 20.36 -0.05 5.10 11.66 21.66 0.48 5.27 1.41 2.16 -0.10 0.07 1.49 2.75 0.07 0.20 
97.650116 16.55 24.17 0.17 6.77 14.21 26.94 0.67 6.90 1.73 2.65 0.14 0.43 1.86 3.57 0.30 0.55 
42.544306 17.76 33.21 11.70 24.50 17.75 31.69 11.93 24.16 1.18 2.10 -0.18 0.13 1.28 2.35 0.02 0.48 
97.436975 18.84 29.75 2.12 11.68 17.15 31.40 2.84 12.14 2.33 3.55 0.04 0.33 2.32 4.05 0.17 0.42 
20.612736 12.55 20.25 -0.11 4.99 11.55 22.23 0.87 5.66 1.41 2.15 -0.10 0.06 1.34 2.72 0.04 0.26 
20.847869 12.55 20.25 -0.11 4.99 12.73 23.78 1.39 7.68 1.41 2.15 -0.10 0.06 1.48 2.74 0.04 0.23 
20.739001 12.55 20.25 -0.11 4.99 11.58 22.70 0.74 5.51 1.41 2.15 -0.10 0.06 1.35 2.76 0.03 0.23 
20.636215 12.55 21.27 -0.11 5.78 11.55 22.33 0.87 6.46 1.41 2.18 -0.10 0.06 1.34 2.68 0.04 0.25 
20.213890 12.55 19.95 -0.11 4.66 11.55 19.31 0.87 5.32 1.41 2.15 -0.10 0.06 1.34 2.15 0.04 0.25 
20.224226 12.55 20.08 -0.11 4.81 11.55 19.47 0.87 5.48 1.41 2.15 -0.10 0.06 1.34 2.16 0.04 0.26 
42.249947 3.02 3.29 -5.02 -8.12 3.13 2.00 -4.16 -7.88 0.69 1.14 -0.37 -0.35 0.88 1.26 -0.21 -0.15 
31.526610 11.67 16.85 -1.75 1.22 9.98 15.71 -0.83 1.79 1.47 2.08 -0.03 0.16 1.37 2.04 0.11 0.33 
20.122423 12.55 19.96 -0.09 4.68 11.53 19.32 0.86 5.34 1.40 2.15 -0.10 0.06 1.32 2.15 0.04 0.25 
17.092090 15.09 25.72 5.48 13.67 14.36 24.85 6.35 13.88 1.18 1.91 -0.17 0.04 1.29 2.10 -0.00 0.27 
16.862886 15.10 25.73 5.48 13.68 14.16 24.41 6.04 13.37 1.18 1.91 -0.16 0.04 1.28 2.10 0.01 0.28 
42.871227 19.30 34.37 9.01 21.71 18.33 33.59 9.66 21.59 1.52 2.36 -0.13 0.10 1.48 2.48 0.01 0.34 
16.737993 15.08 25.71 5.48 13.66 14.14 24.12 6.05 13.33 1.17 1.90 -0.17 0.04 1.27 2.10 0.01 0.29 
5.281830 9.55 17.09 3.68 8.09 9.73 15.05 4.16 7.38 0.85 1.47 -0.30 -0.14 0.94 1.59 -0.13 0.11 
4.344275 4.23 7.07 1.32 1.12 4.07 5.27 1.53 0.17 0.50 0.88 -0.29 -0.11 0.67 1.01 -0.07 0.09 
4.382418 4.24 7.09 1.33 1.13 4.03 5.15 1.52 0.08 0.50 0.88 -0.29 -0.11 0.66 1.01 -0.07 0.10 
29.798896 -0.36 -1.89 1.03 -2.46 -0.74 -3.30 -1.25 -3.61 0.26 0.65 -0.39 -0.31 0.45 0.66 -0.12 -0.17 
4.508652 4.24 6.82 1.33 0.87 4.07 5.05 1.53 -0.09 0.50 0.88 -0.29 -0.11 0.67 1.00 -0.07 0.09 
2.538611 5.70 9.79 1.95 2.83 5.54 7.38 2.26 1.76 0.57 1.03 -0.25 -0.03 0.76 1.15 -0.04 0.19 
2.512200 5.76 9.88 1.97 2.84 5.59 7.45 2.27 1.75 0.57 1.03 -0.24 -0.04 0.76 1.14 -0.04 0.19 
4.704608 7.15 12.39 2.56 4.43 6.55 9.15 2.39 2.42 0.64 1.18 -0.20 0.04 0.76 1.30 -0.02 0.26 
2.508177 5.76 9.87 1.97 2.81 5.59 7.44 2.27 1.73 0.57 1.03 -0.24 -0.04 0.76 1.14 -0.04 0.18 
5.971582 5.41 8.57 -0.38 -0.63 5.29 6.03 0.02 -1.48 0.63 1.10 -0.25 -0.08 0.78 1.25 -0.09 0.15 
6.584619 5.08 8.00 -0.46 -0.92 4.92 5.42 -0.12 -1.85 0.61 1.06 -0.26 -0.10 0.76 1.21 -0.09 0.14 
14.655025 9.10 15.63 3.16 6.22 9.20 13.59 3.76 5.78 0.74 1.34 -0.13 0.15 0.94 1.51 0.05 0.37 
1.991238 4.39 7.37 3.26 3.66 3.96 5.26 2.66 2.28 0.47 0.90 -0.27 -0.06 0.62 0.92 0.01 0.12 
4.024005 3.00 4.37 2.58 1.64 2.55 2.58 1.33 0.26 0.39 0.84 -0.26 -0.06 0.55 0.80 -0.01 0.10 
1.842758 7.05 12.96 5.84 8.94 6.70 10.63 5.46 7.66 0.59 0.99 -0.26 0.01 0.73 1.13 0.06 0.21 
1.804001 7.04 13.06 5.78 9.00 6.69 10.75 5.43 7.71 0.59 1.00 -0.26 0.01 0.73 1.15 0.06 0.21 
1.330148 7.46 13.84 5.53 9.03 7.13 11.53 5.53 7.79 0.63 1.07 -0.27 -0.02 0.76 1.19 -0.01 0.21 
1.346891 7.46 13.85 5.54 9.04 7.17 11.64 5.58 7.85 0.63 1.07 -0.27 -0.02 0.76 1.18 0.02 0.20 
3.406158 8.51 15.85 6.40 10.88 7.95 13.11 6.20 9.12 0.68 1.15 -0.25 0.02 0.80 1.30 0.00 0.25 
1.013379 7.15 13.29 5.63 8.96 6.85 11.07 5.51 7.76 0.61 1.03 -0.28 -0.03 0.74 1.17 0.03 0.18 
2.264681 7.54 13.90 5.06 8.72 7.47 11.74 5.34 7.69 0.68 1.14 -0.32 -0.12 0.80 1.21 -0.10 0.12 
0.990461 7.18 13.33 5.64 8.97 6.87 11.10 5.52 7.76 0.61 1.03 -0.28 -0.03 0.74 1.16 0.03 0.18 
1.117012 5.59 9.94 5.64 7.66 5.42 8.56 4.47 6.78 0.50 1.00 -0.25 -0.01 0.66 1.00 0.06 0.16 
0.972328 7.18 13.33 5.64 8.96 6.87 11.10 5.51 7.75 0.61 1.03 -0.28 -0.03 0.74 1.15 0.03 0.18 
2.822722 7.27 13.60 6.90 10.55 6.77 11.25 5.79 8.95 0.59 0.98 -0.26 0.03 0.73 1.17 0.09 0.20 
1.516127 7.90 14.51 5.11 8.71 7.79 12.31 5.36 7.69 0.66 1.14 -0.26 -0.02 0.81 1.24 -0.04 0.21 
0.738508 6.87 12.76 5.31 8.38 6.56 10.52 5.18 7.16 0.60 1.00 -0.28 -0.04 0.73 1.14 0.03 0.17 
0.828604 5.63 10.21 4.20 5.96 5.28 7.99 3.94 4.70 0.54 0.90 -0.29 -0.07 0.68 1.02 0.01 0.13 
0.870088 6.73 12.50 5.42 8.38 6.41 10.31 5.13 7.14 0.58 0.98 -0.27 -0.02 0.72 1.12 0.04 0.17 
0.739194 6.43 12.01 5.04 7.85 6.16 9.83 4.94 6.71 0.59 0.98 -0.30 -0.08 0.72 1.11 0.01 0.13 
0.843005 7.23 13.46 5.35 8.71 6.89 11.12 5.34 7.41 0.62 1.05 -0.28 -0.04 0.75 1.18 0.02 0.17 
0.591014 6.18 11.53 5.64 8.34 5.80 9.37 4.83 7.02 0.55 0.91 -0.28 -0.04 0.70 1.10 0.05 0.15 
0.604595 6.13 11.45 5.58 8.24 5.70 9.12 4.75 6.81 0.55 0.91 -0.28 -0.04 0.70 1.08 0.06 0.16 
0.628158 6.26 11.69 5.56 8.30 5.90 9.53 4.87 7.00 0.56 0.92 -0.28 -0.03 0.70 1.07 0.04 0.15 
0.634874 5.32 9.70 5.97 8.13 4.81 7.30 4.15 6.61 0.50 0.99 -0.29 -0.06 0.66 1.22 0.06 0.10 
0.526215 5.98 11.18 5.39 7.91 5.62 9.10 4.62 6.61 0.54 0.90 -0.29 -0.04 0.69 1.10 0.04 0.14 
0.501734 5.98 11.17 5.52 8.08 5.64 9.20 4.68 6.82 0.54 0.89 -0.29 -0.05 0.69 1.11 0.05 0.14 
0.495385 5.99 11.20 5.59 8.17 5.66 9.17 4.71 6.93 0.54 0.89 -0.29 -0.05 0.69 1.09 0.05 0.14 
0.589936 6.28 11.81 5.88 8.78 5.96 9.81 5.03 7.53 0.56 0.92 -0.29 -0.04 0.70 1.12 0.05 0.15 
0.513094 5.56 10.33 5.28 7.44 5.23 8.34 4.31 6.22 0.52 0.86 -0.29 -0.06 0.67 1.06 0.04 0.12 
0.498001 5.76 10.76 5.59 8.00 5.45 8.83 4.54 6.79 0.53 0.87 -0.28 -0.04 0.68 1.08 0.04 0.13 
0.533853 5.66 10.50 5.15 7.33 5.31 8.41 4.31 6.06 0.53 0.87 -0.29 -0.05 0.68 1.03 0.04 0.13 
0.507845 6.18 11.55 5.48 8.17 5.88 9.52 4.85 6.98 0.56 0.92 -0.29 -0.05 0.70 1.06 0.04 0.14 
0.558991 5.64 10.56 5.33 7.65 5.33 8.57 4.44 6.43 0.53 0.87 -0.30 -0.07 0.68 1.07 0.04 0.11 
0.494285 6.00 11.23 5.60 8.19 5.69 9.23 4.74 6.98 0.54 0.89 -0.29 -0.05 0.69 1.08 0.05 0.14 
0.502629 6.00 11.21 5.44 8.00 5.69 9.17 4.70 6.80 0.55 0.90 -0.29 -0.05 0.70 1.06 0.04 0.14 
0.513716 6.06 11.34 5.73 8.38 5.74 9.29 4.81 7.14 0.55 0.90 -0.29 -0.04 0.69 1.08 0.05 0.14 
0.498415 5.82 10.82 5.40 7.76 5.54 8.92 4.57 6.66 0.53 0.88 -0.29 -0.05 0.68 1.05 0.04 0.14 
0.481113 5.83 10.89 5.50 7.93 5.51 8.90 4.58 6.71 0.54 0.88 -0.29 -0.05 0.68 1.08 0.04 0.13 
0.500864 5.87 10.96 5.49 7.95 5.55 8.95 4.59 6.72 0.54 0.88 -0.29 -0.05 0.68 1.07 0.04 0.14 
0.505553 5.63 10.49 5.32 7.57 5.31 8.51 4.39 6.35 0.53 0.86 -0.30 -0.06 0.68 1.06 0.04 0.12 
0.483829 5.81 10.83 5.46 7.87 5.48 8.85 4.54 6.63 0.53 0.88 -0.29 -0.05 0.68 1.08 0.04 0.13 
0.500576 5.65 10.50 5.32 7.56 5.32 8.51 4.37 6.33 0.53 0.86 -0.29 -0.05 0.67 1.05 0.04 0.13 
0.479483 5.83 10.89 5.53 7.98 5.51 8.91 4.59 6.75 0.54 0.88 -0.29 -0.05 0.68 1.08 0.04 0.13 
0.480213 5.79 10.79 5.51 7.90 5.50 8.88 4.57 6.74 0.53 0.87 -0.29 -0.05 0.68 1.07 0.04 0.13 
0.476849 5.89 11.01 5.62 8.13 5.57 9.04 4.66 6.91 0.54 0.88 -0.29 -0.05 0.68 1.09 0.04 0.13 
0.479779 5.94 11.14 5.77 8.38 5.61 9.29 4.74 7.14 0.54 0.89 -0.29 -0.05 0.69 1.12 0.05 0.13 
0.480318 5.91 11.04 5.70 8.24 5.58 9.06 4.69 7.01 0.54 0.88 -0.29 -0.05 0.68 1.09 0.05 0.13 
0.475995 5.95 11.12 5.61 8.17 5.63 9.14 4.70 6.95 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.478881 6.04 11.30 5.57 8.19 5.73 9.29 4.78 6.98 0.55 0.90 -0.29 -0.05 0.69 1.09 0.04 0.14 
0.482511 5.95 11.12 5.61 8.16 5.63 9.13 4.70 6.94 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.465345 5.82 10.88 5.52 7.97 5.50 8.91 4.60 6.76 0.54 0.88 -0.29 -0.06 0.68 1.08 0.04 0.13 
0.461536 5.88 11.01 5.57 8.09 5.57 9.04 4.67 6.88 0.54 0.89 -0.29 -0.06 0.69 1.08 0.04 0.13 
0.460131 5.87 10.98 5.56 8.06 5.57 9.03 4.66 6.87 0.54 0.88 -0.29 -0.06 0.69 1.08 0.04 0.13 
0.466174 5.83 10.91 5.54 8.02 5.53 8.98 4.64 6.84 0.54 0.88 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.461673 5.86 10.96 5.53 8.01 5.56 8.99 4.64 6.82 0.54 0.88 -0.29 -0.06 0.69 1.07 0.04 0.13 
0.464521 5.80 10.84 5.52 7.96 5.49 8.90 4.59 6.77 0.54 0.88 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.462092 5.86 10.95 5.53 8.02 5.55 9.00 4.64 6.82 0.54 0.88 -0.29 -0.06 0.69 1.08 0.04 0.13 
0.464321 5.84 10.94 5.55 8.05 5.54 9.01 4.65 6.87 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.459540 5.94 11.12 5.61 8.18 5.64 9.16 4.73 6.99 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.459832 5.95 11.15 5.64 8.22 5.65 9.19 4.74 7.03 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.459744 5.93 11.09 5.62 8.18 5.62 9.13 4.72 6.98 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.460742 5.97 11.19 5.60 8.20 5.67 9.22 4.76 7.01 0.55 0.90 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.459158 5.94 11.13 5.60 8.17 5.64 9.17 4.73 6.99 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.460775 5.96 11.16 5.61 8.20 5.66 9.20 4.75 7.01 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.457949 5.90 11.05 5.61 8.15 5.61 9.12 4.70 6.97 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.455220 5.86 10.97 5.60 8.12 5.56 9.06 4.67 6.95 0.54 0.88 -0.29 -0.06 0.68 1.09 0.04 0.13 
0.455783 5.81 10.88 5.58 8.06 5.51 8.99 4.63 6.88 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.455130 5.85 10.96 5.59 8.09 5.56 9.04 4.67 6.93 0.54 0.88 -0.29 -0.06 0.68 1.08 0.04 0.13 
0.456046 5.82 10.89 5.58 8.06 5.53 8.97 4.64 6.89 0.54 0.88 -0.29 -0.06 0.68 1.08 0.04 0.12 
0.455091 5.85 10.94 5.58 8.08 5.56 9.03 4.66 6.91 0.54 0.88 -0.29 -0.06 0.68 1.08 0.04 0.13 
0.460628 5.77 10.79 5.54 7.96 5.48 8.88 4.59 6.79 0.53 0.87 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.456084 5.84 10.93 5.55 8.04 5.55 9.02 4.65 6.87 0.54 0.88 -0.29 -0.06 0.68 1.08 0.04 0.13 
0.453831 5.92 11.09 5.62 8.18 5.63 9.18 4.73 7.02 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.454936 5.94 11.13 5.67 8.27 5.65 9.25 4.76 7.11 0.54 0.89 -0.29 -0.05 0.69 1.10 0.04 0.13 
0.453783 5.92 11.10 5.61 8.18 5.64 9.18 4.73 7.02 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.453453 5.89 11.03 5.61 8.16 5.61 9.14 4.72 7.01 0.54 0.89 -0.30 -0.06 0.69 1.09 0.04 0.13 
0.454785 5.90 11.05 5.61 8.16 5.61 9.15 4.72 7.01 0.54 0.89 -0.30 -0.06 0.69 1.09 0.04 0.13 
0.453385 5.92 11.10 5.64 8.22 5.64 9.20 4.75 7.07 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.454032 5.93 11.12 5.65 8.24 5.65 9.21 4.76 7.08 0.54 0.89 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.452532 5.87 11.00 5.63 8.17 5.58 9.11 4.70 7.02 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.452315 5.86 10.98 5.62 8.14 5.58 9.09 4.70 7.00 0.54 0.88 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.452737 5.85 10.95 5.58 8.09 5.57 9.07 4.68 6.95 0.54 0.88 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.452344 5.85 10.96 5.60 8.12 5.57 9.08 4.69 6.97 0.54 0.88 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.455337 5.77 10.80 5.59 8.03 5.48 8.92 4.61 6.88 0.53 0.87 -0.30 -0.06 0.68 1.08 0.04 0.12 
0.450592 5.86 10.98 5.64 8.17 5.57 9.10 4.70 7.03 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.450251 5.91 11.08 5.71 8.29 5.63 9.23 4.76 7.15 0.54 0.89 -0.29 -0.05 0.69 1.09 0.04 0.13 
0.448785 5.90 11.06 5.70 8.28 5.61 9.22 4.75 7.15 0.54 0.88 -0.29 -0.06 0.68 1.10 0.04 0.13 
0.448904 5.90 11.07 5.71 8.30 5.62 9.23 4.76 7.17 0.54 0.88 -0.29 -0.06 0.69 1.09 0.04 0.13 
0.448728 5.90 11.06 5.70 8.28 5.61 9.22 4.75 7.15 0.54 0.88 -0.29 -0.06 0.68 1.09 0.04 0.13 
0.447291 5.86 10.99 5.70 8.25 5.57 9.17 4.72 7.12 0.54 0.88 -0.30 -0.06 0.68 1.10 0.04 0.12 
0.447075 5.84 10.95 5.70 8.24 5.55 9.14 4.71 7.11 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.447081 5.85 10.96 5.71 8.25 5.56 9.15 4.72 7.12 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.446941 5.85 10.98 5.71 8.25 5.57 9.17 4.72 7.12 0.54 0.88 -0.30 -0.06 0.68 1.10 0.04 0.12 
0.446739 5.85 10.96 5.69 8.23 5.56 9.16 4.72 7.11 0.54 0.88 -0.30 -0.06 0.68 1.09 0.04 0.12 
0.446104 5.83 10.93 5.70 8.22 5.54 9.14 4.70 7.10 0.54 0.88 -0.30 -0.06 0.68 1.10 0.04 0.12 
0.445906 5.80 10.87 5.68 8.19 5.51 9.11 4.68 7.06 0.53 0.88 -0.30 -0.06 0.68 1.10 0.04 0.12 
