Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
11.408181 10.45 15.24 -1.45 1.35 10.12 18.21 -0.45 3.32 1.14 1.82 -0.20 -0.08 1.30 1.86 -0.07 0.04 
11.346826 10.50 15.35 -1.39 1.46 10.20 18.39 -0.35 3.50 1.14 1.82 -0.20 -0.08 1.31 1.86 -0.07 0.05 
55.686053 13.28 19.64 -1.08 3.41 12.92 21.90 -0.05 5.41 1.59 2.31 0.05 0.28 1.71 2.16 0.18 0.42 
22.225528 13.73 25.85 10.19 19.88 15.05 27.84 11.02 21.45 0.97 1.71 -0.26 0.07 1.08 1.87 -0.12 0.25 
62.536518 16.55 26.30 1.05 8.95 16.18 30.05 2.26 11.36 2.16 3.20 -0.05 0.20 2.06 2.79 0.08 0.32 
11.010620 10.50 15.35 -1.39 1.46 11.07 20.01 0.69 5.55 1.14 1.82 -0.20 -0.08 1.30 1.92 -0.07 0.06 
11.154277 10.50 15.35 -1.39 1.46 11.20 20.33 0.50 5.32 1.14 1.82 -0.20 -0.08 1.32 1.88 -0.09 0.04 
10.913424 10.50 15.35 -1.39 1.46 10.93 19.45 0.74 5.52 1.14 1.82 -0.20 -0.08 1.29 1.91 -0.06 0.07 
10.935926 10.50 16.39 -1.39 2.31 10.93 20.53 0.74 6.39 1.14 1.81 -0.20 -0.08 1.29 2.31 -0.06 0.08 
10.906782 10.50 15.09 -1.39 1.13 10.93 17.93 0.74 5.19 1.14 1.82 -0.20 -0.08 1.29 1.91 -0.06 0.08 
10.878978 10.50 15.19 -1.39 1.28 10.93 17.98 0.74 5.34 1.14 1.82 -0.20 -0.08 1.29 1.89 -0.06 0.08 
73.252381 -1.31 -4.11 -6.27 -12.20 0.84 -0.07 -4.31 -8.52 0.41 0.64 -0.46 -0.48 0.58 0.83 -0.33 -0.31 
10.851136 10.54 15.25 -1.36 1.34 10.96 18.03 0.79 5.42 1.14 1.83 -0.20 -0.08 1.29 1.89 -0.06 0.08 
35.696284 10.42 13.78 -2.90 -1.43 10.61 16.11 -0.80 2.52 1.23 1.90 0.00 0.21 1.45 1.87 0.15 0.36 
7.378543 11.22 20.07 4.04 9.69 13.01 22.56 6.06 13.41 0.95 1.65 -0.26 -0.09 1.11 1.80 -0.10 0.14 
57.761735 20.52 37.50 10.41 24.98 21.84 41.33 12.61 29.18 1.60 2.61 -0.16 0.07 1.68 2.98 -0.01 0.25 
7.347426 11.19 20.01 4.02 9.65 13.26 21.90 6.55 13.33 0.95 1.65 -0.26 -0.09 1.10 1.77 -0.09 0.16 
48.071785 -1.70 -4.20 -0.35 -4.99 0.11 -1.64 -0.26 -1.76 0.23 0.32 -0.46 -0.41 0.44 0.47 -0.17 -0.24 
6.895577 11.19 20.01 4.02 9.64 12.73 20.99 6.20 12.25 0.95 1.65 -0.26 -0.09 1.08 1.77 -0.08 0.17 
33.696053 10.57 17.73 2.45 6.12 12.36 18.64 4.60 8.73 0.88 1.61 -0.04 0.26 1.15 1.77 0.12 0.45 
23.806347 16.78 29.23 7.45 17.80 17.19 30.87 9.75 20.63 1.25 2.00 -0.22 -0.03 1.28 2.25 -0.04 0.22 
6.919937 11.18 20.00 4.02 9.64 12.72 21.28 6.15 12.27 0.95 1.65 -0.26 -0.09 1.08 1.77 -0.10 0.16 
10.506363 5.44 9.62 2.36 3.87 7.01 11.18 4.26 6.15 0.62 1.03 -0.38 -0.24 0.75 1.13 -0.18 -0.02 
6.712544 11.19 19.75 4.02 9.39 12.73 20.72 6.20 12.00 0.95 1.65 -0.26 -0.08 1.08 1.77 -0.08 0.17 
6.135527 9.02 15.50 2.91 6.09 10.79 16.71 4.93 8.56 0.78 1.38 -0.19 0.05 0.92 1.52 -0.03 0.27 
5.990059 9.02 15.47 2.91 6.02 10.79 16.61 4.92 8.49 0.78 1.38 -0.19 0.04 0.92 1.52 -0.03 0.27 
7.718536 8.25 12.49 -0.93 0.13 9.47 13.61 1.25 2.93 0.89 1.54 -0.18 -0.00 1.14 1.66 -0.01 0.20 
6.050453 9.02 15.48 2.90 6.03 10.79 16.62 4.92 8.51 0.78 1.38 -0.19 0.05 0.92 1.51 -0.03 0.27 
7.759498 8.17 12.30 -1.06 -0.10 9.36 13.44 1.15 2.70 0.89 1.53 -0.18 -0.00 1.14 1.65 -0.00 0.19 
39.615493 14.23 25.49 7.54 15.52 16.08 26.41 9.55 17.83 0.99 1.81 -0.10 0.24 1.18 1.91 0.07 0.47 
1.932690 5.89 9.88 1.92 2.68 7.46 11.22 3.83 5.01 0.58 1.05 -0.24 -0.02 0.79 1.18 -0.03 0.18 
3.633003 2.77 3.67 1.52 -0.07 4.10 5.61 2.56 2.13 0.39 0.82 -0.27 -0.08 0.60 0.80 -0.05 0.07 
1.933473 5.88 9.86 1.92 2.67 7.43 11.08 3.84 4.96 0.58 1.05 -0.24 -0.02 0.78 1.18 -0.03 0.19 
3.632726 2.77 3.67 1.52 -0.07 4.10 5.62 2.56 2.13 0.39 0.82 -0.27 -0.08 0.60 0.80 -0.05 0.07 
1.963107 5.92 9.93 1.94 2.73 7.37 11.00 3.74 4.77 0.59 1.06 -0.24 -0.02 0.78 1.19 -0.03 0.18 
3.630665 2.76 3.66 1.51 -0.08 4.11 5.63 2.57 2.15 0.39 0.82 -0.27 -0.08 0.60 0.81 -0.05 0.07 
1.932945 5.89 9.89 1.93 2.69 7.43 11.30 3.84 4.99 0.58 1.06 -0.24 -0.02 0.79 1.18 -0.03 0.19 
3.630739 2.76 3.65 1.51 -0.08 4.11 5.63 2.57 2.15 0.39 0.82 -0.27 -0.08 0.60 0.81 -0.05 0.07 
1.958478 5.91 9.79 1.94 2.59 7.48 11.13 3.85 4.92 0.59 1.06 -0.24 -0.02 0.79 1.18 -0.04 0.18 
3.629245 2.76 3.66 1.51 -0.07 4.11 5.64 2.56 2.16 0.39 0.82 -0.27 -0.08 0.60 0.80 -0.05 0.07 
3.682953 5.31 8.66 1.60 1.70 6.81 10.05 3.45 4.02 0.54 0.99 -0.22 0.02 0.77 1.13 -0.00 0.21 
2.464758 4.31 7.12 2.06 1.96 5.78 8.79 3.73 4.21 0.50 0.85 -0.30 -0.11 0.68 0.98 -0.04 0.07 
2.299898 5.95 10.14 2.83 3.89 7.46 11.76 4.61 6.15 0.56 1.01 -0.23 0.01 0.77 1.14 -0.01 0.20 
5.361013 3.03 3.93 0.46 -1.44 4.45 5.73 2.06 0.83 0.41 0.84 -0.23 -0.00 0.68 0.90 0.00 0.16 
2.538280 5.44 8.84 0.93 1.06 7.01 10.17 2.91 3.44 0.58 1.06 -0.25 -0.05 0.79 1.17 -0.04 0.16 
2.008399 6.92 11.69 1.98 3.44 8.47 12.94 4.00 5.85 0.66 1.19 -0.24 -0.03 0.84 1.31 -0.04 0.18 
1.867682 6.39 10.84 2.18 3.40 7.97 12.37 4.12 5.75 0.61 1.11 -0.24 -0.02 0.81 1.22 -0.04 0.19 
1.888546 7.05 12.08 2.48 4.28 8.58 13.39 4.47 6.66 0.66 1.18 -0.24 -0.02 0.83 1.29 -0.04 0.19 
2.463433 6.79 11.59 2.45 4.00 8.27 13.13 4.41 6.36 0.63 1.14 -0.23 0.00 0.80 1.25 -0.03 0.21 
1.624833 6.01 10.19 2.20 3.20 7.59 11.74 4.10 5.52 0.59 1.06 -0.25 -0.03 0.79 1.17 -0.04 0.17 
1.247650 5.52 9.39 2.35 3.15 7.06 10.97 4.18 5.43 0.56 0.99 -0.27 -0.07 0.75 1.12 -0.06 0.13 
3.139492 4.66 7.69 1.37 1.35 6.22 9.28 3.24 3.67 0.54 0.94 -0.30 -0.12 0.72 1.06 -0.09 0.08 
0.874209 5.56 9.55 2.96 3.96 7.06 11.17 4.68 6.20 0.55 0.96 -0.27 -0.05 0.74 1.09 -0.04 0.14 
0.777306 5.69 9.85 3.34 4.54 7.17 11.48 5.02 6.76 0.55 0.95 -0.27 -0.04 0.74 1.09 -0.01 0.15 
0.776480 5.69 9.83 3.33 4.52 7.19 11.53 5.04 6.81 0.55 0.95 -0.27 -0.04 0.74 1.09 -0.01 0.14 
0.630188 5.45 9.44 3.80 4.95 6.87 11.17 5.23 7.22 0.53 0.89 -0.27 -0.04 0.70 1.04 -0.01 0.14 
0.610752 5.07 8.75 3.68 4.58 6.49 10.45 5.01 6.84 0.51 0.86 -0.29 -0.06 0.68 0.99 -0.02 0.11 
0.609085 5.06 8.76 3.67 4.58 6.48 10.46 5.00 6.85 0.51 0.86 -0.29 -0.06 0.68 0.99 -0.02 0.11 
0.641964 4.82 8.28 3.70 4.42 6.22 9.97 4.86 6.68 0.49 0.82 -0.29 -0.06 0.67 0.97 -0.01 0.10 
0.607096 5.06 8.76 3.67 4.58 6.47 10.49 5.00 6.87 0.51 0.86 -0.29 -0.06 0.69 0.99 -0.02 0.11 
0.688168 4.79 8.22 3.61 4.30 6.20 9.98 4.80 6.60 0.49 0.82 -0.29 -0.07 0.68 0.97 -0.02 0.09 
0.693295 4.84 8.31 3.57 4.27 6.24 10.02 4.82 6.55 0.50 0.83 -0.29 -0.07 0.68 0.97 -0.02 0.10 
0.467238 5.67 9.99 4.18 5.72 7.05 11.69 5.59 8.03 0.54 0.91 -0.29 -0.06 0.71 1.04 -0.01 0.12 
0.544004 6.13 10.96 4.77 6.84 7.56 12.61 6.14 9.10 0.56 0.95 -0.29 -0.05 0.73 1.08 -0.01 0.14 
0.469569 5.66 9.97 4.17 5.70 7.08 11.74 5.61 8.06 0.54 0.91 -0.29 -0.06 0.71 1.04 -0.02 0.12 
0.548987 5.57 9.80 4.01 5.46 6.96 11.49 5.47 7.76 0.54 0.91 -0.30 -0.07 0.70 1.04 -0.02 0.11 
0.619541 6.14 10.87 3.97 5.83 7.65 12.54 5.68 8.14 0.58 0.99 -0.29 -0.06 0.75 1.11 -0.03 0.13 
0.448234 5.61 9.90 4.24 5.76 7.03 11.61 5.60 8.05 0.54 0.90 -0.29 -0.06 0.70 1.04 -0.01 0.12 
0.451295 5.50 9.69 4.22 5.66 6.92 11.40 5.53 7.94 0.53 0.89 -0.29 -0.06 0.70 1.02 -0.01 0.11 
0.447094 5.65 9.96 4.34 5.88 7.07 11.68 5.64 8.16 0.54 0.90 -0.29 -0.05 0.71 1.04 -0.01 0.12 
0.446379 5.64 9.96 4.33 5.88 7.06 11.68 5.64 8.16 0.54 0.90 -0.29 -0.05 0.71 1.03 -0.01 0.12 
0.429858 5.59 9.87 4.45 5.99 7.00 11.55 5.65 8.25 0.53 0.89 -0.29 -0.05 0.70 1.02 -0.01 0.13 
0.430238 5.59 9.87 4.45 5.99 7.00 11.57 5.65 8.25 0.53 0.89 -0.28 -0.05 0.70 1.02 -0.01 0.13 
0.468673 5.81 10.31 4.42 6.14 7.24 12.01 5.78 8.41 0.55 0.92 -0.28 -0.05 0.72 1.05 -0.01 0.13 
0.440027 5.56 9.82 4.46 5.97 6.98 11.50 5.64 8.23 0.53 0.88 -0.28 -0.05 0.70 1.02 -0.01 0.13 
0.424764 5.26 9.22 4.31 5.55 6.66 10.89 5.38 7.81 0.51 0.85 -0.29 -0.05 0.69 0.99 -0.00 0.12 
0.423181 5.27 9.24 4.32 5.58 6.65 10.88 5.38 7.80 0.51 0.85 -0.29 -0.05 0.69 0.99 -0.00 0.12 
0.404183 5.35 9.42 4.62 6.01 6.72 11.00 5.54 8.22 0.51 0.85 -0.29 -0.05 0.69 0.98 0.00 0.13 
0.405490 5.35 9.43 4.66 6.06 6.72 10.98 5.55 8.26 0.51 0.85 -0.29 -0.05 0.69 0.98 0.00 0.12 
0.415734 5.34 9.41 4.66 6.05 6.71 10.97 5.54 8.26 0.51 0.85 -0.28 -0.04 0.69 0.97 0.00 0.13 
0.377027 5.11 8.96 4.59 5.81 6.45 10.49 5.36 8.01 0.50 0.83 -0.28 -0.06 0.67 0.95 -0.01 0.11 
0.420602 5.05 8.87 4.66 5.87 6.38 10.43 5.36 8.06 0.50 0.82 -0.30 -0.07 0.66 0.95 -0.00 0.11 
0.376313 5.10 8.96 4.58 5.80 6.44 10.49 5.35 8.01 0.50 0.83 -0.28 -0.06 0.67 0.95 -0.01 0.11 
0.384282 4.93 8.62 4.62 5.71 6.25 10.21 5.22 7.90 0.49 0.81 -0.28 -0.06 0.65 0.94 0.00 0.11 
0.404977 5.07 8.90 4.53 5.72 6.43 10.43 5.32 7.93 0.50 0.83 -0.29 -0.06 0.67 0.94 -0.01 0.11 
0.378747 5.16 9.12 4.62 5.92 6.52 10.66 5.40 8.13 0.51 0.83 -0.29 -0.06 0.67 0.96 -0.00 0.12 
0.366258 5.07 8.92 4.65 5.86 6.42 10.50 5.35 8.06 0.50 0.82 -0.28 -0.06 0.66 0.96 -0.00 0.11 
0.375063 5.06 8.88 4.60 5.79 6.39 10.43 5.30 7.96 0.50 0.82 -0.28 -0.06 0.66 0.95 -0.00 0.11 
0.367139 5.07 8.91 4.64 5.85 6.42 10.48 5.34 8.05 0.50 0.82 -0.28 -0.06 0.66 0.96 -0.00 0.11 
0.404451 4.92 8.59 4.51 5.57 6.26 10.19 5.19 7.78 0.49 0.81 -0.28 -0.06 0.65 0.94 -0.00 0.11 
0.367496 5.08 8.92 4.63 5.85 6.42 10.51 5.35 8.05 0.50 0.82 -0.28 -0.06 0.66 0.96 -0.00 0.11 
0.359056 5.18 9.14 4.67 5.99 6.54 10.67 5.44 8.20 0.51 0.83 -0.28 -0.06 0.67 0.95 -0.00 0.12 
0.360986 5.14 9.05 4.67 5.96 6.48 10.60 5.41 8.17 0.50 0.83 -0.28 -0.06 0.66 0.96 -0.00 0.11 
0.365328 5.32 9.41 4.83 6.28 6.67 10.95 5.59 8.48 0.51 0.84 -0.29 -0.05 0.67 0.97 0.00 0.12 
0.374459 5.23 9.23 4.66 6.01 6.58 10.76 5.48 8.22 0.51 0.84 -0.29 -0.06 0.67 0.96 -0.00 0.12 
0.354414 5.20 9.18 4.73 6.08 6.55 10.74 5.47 8.28 0.51 0.83 -0.28 -0.05 0.67 0.96 -0.00 0.12 
0.352347 5.20 9.18 4.75 6.10 6.55 10.74 5.47 8.31 0.51 0.83 -0.28 -0.05 0.66 0.96 0.00 0.12 
0.352622 5.21 9.20 4.78 6.14 6.56 10.77 5.49 8.34 0.51 0.83 -0.28 -0.05 0.66 0.96 0.00 0.12 
0.357540 5.17 9.11 4.73 6.04 6.52 10.68 5.44 8.25 0.50 0.83 -0.28 -0.05 0.66 0.96 0.00 0.12 
0.342646 5.12 9.05 4.84 6.16 6.46 10.62 5.44 8.42 0.50 0.82 -0.28 -0.05 0.66 0.96 0.00 0.14 
0.341364 5.13 9.07 4.85 6.18 6.47 10.64 5.46 8.44 0.50 0.82 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.340766 5.14 9.09 4.85 6.20 6.48 10.65 5.47 8.45 0.50 0.82 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.339700 5.10 9.02 4.87 6.19 6.42 10.56 5.42 8.41 0.50 0.82 -0.28 -0.06 0.66 0.95 0.00 0.14 
0.338080 5.15 9.13 4.88 6.25 6.48 10.66 5.48 8.48 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.332841 5.17 9.17 4.93 6.34 6.49 10.71 5.50 8.57 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.335902 5.31 9.46 5.11 6.67 6.62 10.99 5.65 8.89 0.51 0.84 -0.28 -0.05 0.66 0.97 0.01 0.15 
0.335289 5.16 9.16 4.93 6.33 6.48 10.69 5.50 8.56 0.50 0.83 -0.29 -0.06 0.66 0.96 0.00 0.14 
0.336330 5.04 8.94 4.94 6.25 6.36 10.50 5.41 8.49 0.50 0.81 -0.28 -0.06 0.65 0.95 0.00 0.14 
0.333592 5.16 9.16 4.92 6.33 6.48 10.70 5.49 8.56 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.334363 5.17 9.19 4.91 6.32 6.50 10.72 5.50 8.55 0.50 0.83 -0.28 -0.06 0.66 0.96 0.01 0.14 
0.337089 5.27 9.37 4.90 6.38 6.59 10.90 5.57 8.56 0.51 0.84 -0.28 -0.05 0.66 0.97 0.00 0.12 
0.333425 5.12 9.07 4.93 6.30 6.42 10.60 5.45 8.51 0.50 0.82 -0.28 -0.06 0.66 0.95 0.00 0.14 
0.332704 5.17 9.18 4.94 6.35 6.49 10.71 5.50 8.57 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.332565 5.16 9.16 4.93 6.34 6.48 10.70 5.49 8.56 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
0.332538 5.16 9.16 4.93 6.34 6.48 10.71 5.50 8.57 0.50 0.83 -0.28 -0.06 0.66 0.96 0.00 0.14 
