Loss Ef:V0H0He1 Ef:V0H0He2 Ef:V1H0He1 Ef:V1H0He2 Ef:V0H1He1 Ef:V0H1He2 Ef:V1H1He1 Ef:V1H1He2  Vr:V0H0He1 Vr:V0H0He2 Vr:V1H0He1 Vr:V1H0He2 Vr:V0H1He1 Vr:V0H1He2 Vr:V1H1He1 Vr:V1H1He2  
29.613293 14.12 22.93 0.71 6.87 14.19 22.85 2.67 9.55 1.55 2.44 -0.08 0.11 1.55 2.43 0.07 0.29 
29.912672 14.17 23.05 0.77 6.98 14.24 22.92 2.75 9.68 1.55 2.44 -0.08 0.12 1.53 2.43 0.07 0.29 
113.407721 18.29 26.81 1.04 8.79 17.01 25.71 2.99 11.43 1.91 2.85 0.15 0.46 2.01 2.62 0.31 0.58 
53.350183 20.23 37.21 12.68 27.21 20.85 36.29 14.40 28.63 1.33 2.18 -0.17 0.09 1.37 2.44 0.02 0.44 
111.533496 19.93 30.54 2.66 12.64 19.37 32.41 4.83 15.82 2.42 3.95 0.04 0.35 2.49 4.25 0.18 0.43 
29.287011 14.12 22.93 0.71 6.87 13.35 22.34 2.78 9.56 1.55 2.44 -0.08 0.11 1.39 2.45 0.10 0.38 
30.106492 14.12 22.93 0.71 6.87 14.99 23.64 3.63 12.50 1.55 2.44 -0.08 0.11 1.47 2.54 0.06 0.27 
29.628586 14.12 22.93 0.71 6.87 13.81 23.70 2.73 9.60 1.55 2.44 -0.08 0.11 1.38 2.39 0.08 0.33 
28.870617 14.12 23.88 0.71 7.62 13.35 23.45 2.78 10.39 1.55 2.43 -0.08 0.11 1.39 2.39 0.10 0.37 
29.122089 14.12 23.53 0.71 7.30 13.35 22.72 2.78 10.03 1.55 2.44 -0.08 0.11 1.39 2.45 0.10 0.39 
28.805543 14.12 24.00 0.71 7.78 13.35 26.30 2.78 10.54 1.55 2.44 -0.08 0.10 1.39 2.64 0.10 0.36 
30.375545 5.55 8.41 -4.03 -4.18 5.21 9.47 -2.18 -2.28 0.87 1.37 -0.34 -0.32 0.97 1.70 -0.16 -0.04 
30.197309 12.43 20.04 -1.24 3.70 11.18 19.47 0.78 6.27 1.48 2.23 -0.03 0.14 1.37 2.26 0.14 0.41 
28.687154 14.12 24.03 0.73 7.81 13.38 25.83 2.81 10.58 1.55 2.44 -0.08 0.10 1.39 2.55 0.10 0.36 
25.562794 17.01 29.66 6.19 16.81 16.00 30.49 8.01 18.47 1.29 2.08 -0.15 0.05 1.35 2.75 0.04 0.39 
25.219562 17.03 29.69 6.19 16.84 15.78 29.98 7.73 17.97 1.30 2.09 -0.15 0.05 1.33 2.72 0.05 0.39 
44.920912 19.30 36.79 12.02 26.88 18.78 35.74 13.15 26.91 1.29 2.14 -0.19 0.05 1.27 2.58 -0.02 0.43 
24.767052 16.89 29.45 6.07 16.58 15.43 29.37 7.60 17.60 1.29 2.07 -0.15 0.05 1.32 2.74 0.06 0.42 
23.699321 14.48 25.37 4.32 12.54 13.57 24.38 5.79 13.58 1.16 1.95 -0.10 0.13 1.26 2.23 0.10 0.48 
20.211474 13.92 24.52 4.06 11.87 13.02 23.38 5.49 12.73 1.13 1.91 -0.11 0.11 1.23 2.18 0.10 0.48 
2.998884 8.13 15.22 1.61 5.22 8.62 13.31 2.81 5.56 0.77 1.37 -0.24 -0.07 0.77 1.50 -0.04 0.27 
